apps,process,bondmode,time
is,16,balance-rr-2NICs-layer2-4,29.46
is,16,balance-rr-2NICs-layer2-4,27.61
is,16,balance-rr-2NICs-layer2-4,27.41
is,16,balance-rr-2NICs-layer2-4,26.56
is,16,balance-rr-2NICs-layer2-4,25.38
is,16,balance-rr-2NICs-layer2-4,26.57
is,16,balance-rr-2NICs-layer2-4,29.02
is,16,balance-rr-2NICs-layer2-4,24.38
is,16,balance-rr-2NICs-layer2-4,25.56
is,16,balance-rr-2NICs-layer2-4,26.82
ft,16,balance-rr-2NICs-layer2-4,248.98
ft,16,balance-rr-2NICs-layer2-4,238.2
ft,16,balance-rr-2NICs-layer2-4,260.68
ft,16,balance-rr-2NICs-layer2-4,242.38
ft,16,balance-rr-2NICs-layer2-4,227.53
ft,16,balance-rr-2NICs-layer2-4,235.01
ft,16,balance-rr-2NICs-layer2-4,235.2
ft,16,balance-rr-2NICs-layer2-4,255.18
ft,16,balance-rr-2NICs-layer2-4,235.04
ft,16,balance-rr-2NICs-layer2-4,252.47
is,16,balance-rr-2NICs-layer2-4,28.6
is,16,balance-rr-2NICs-layer2-4,26.97
is,16,balance-rr-2NICs-layer2-4,31.51
is,16,balance-rr-2NICs-layer2-4,27.39
is,16,balance-rr-2NICs-layer2-4,30.84
is,16,balance-rr-2NICs-layer2-4,30.17
is,16,balance-rr-2NICs-layer2-4,25.91
is,16,balance-rr-2NICs-layer2-4,28.48
is,16,balance-rr-2NICs-layer2-4,29.05
is,16,balance-rr-2NICs-layer2-4,29.34
ft,16,balance-rr-2NICs-layer2-4,227.01
ft,16,balance-rr-2NICs-layer2-4,236.99
ft,16,balance-rr-2NICs-layer2-4,220.37
ft,16,balance-rr-2NICs-layer2-4,212.52
ft,16,balance-rr-2NICs-layer2-4,218.35
ft,16,balance-rr-2NICs-layer2-4,211.71
ft,16,balance-rr-2NICs-layer2-4,205.2
ft,16,balance-rr-2NICs-layer2-4,231.68
ft,16,balance-rr-2NICs-layer2-4,213.54
ft,16,balance-rr-2NICs-layer2-4,228.13
bt,16,balance-rr-2NICs-layer2-4,441.07
bt,16,balance-rr-2NICs-layer2-4,457.43
bt,16,balance-rr-2NICs-layer2-4,464.31
bt,16,balance-rr-2NICs-layer2-4,449.16
bt,16,balance-rr-2NICs-layer2-4,459.56
bt,16,balance-rr-2NICs-layer2-4,463.82
bt,16,balance-rr-2NICs-layer2-4,471.3
bt,16,balance-rr-2NICs-layer2-4,488.9
bt,16,balance-rr-2NICs-layer2-4,466.56
bt,16,balance-rr-2NICs-layer2-4,451.73
sp,16,balance-rr-2NICs-layer2-4,511.43
sp,16,balance-rr-2NICs-layer2-4,497.6
sp,16,balance-rr-2NICs-layer2-4,497.15
sp,16,balance-rr-2NICs-layer2-4,486.53
sp,16,balance-rr-2NICs-layer2-4,492.24
sp,16,balance-rr-2NICs-layer2-4,485.16
sp,16,balance-rr-2NICs-layer2-4,483.3
sp,16,balance-rr-2NICs-layer2-4,501.5
sp,16,balance-rr-2NICs-layer2-4,464.28
sp,16,balance-rr-2NICs-layer2-4,503.26
bt,16,balance-rr-2NICs-layer2-4,520.66
bt,16,balance-rr-2NICs-layer2-4,469.52
bt,16,balance-rr-2NICs-layer2-4,492.47
bt,16,balance-rr-2NICs-layer2-4,462.57
bt,16,balance-rr-2NICs-layer2-4,475.19
bt,16,balance-rr-2NICs-layer2-4,515.45
bt,16,balance-rr-2NICs-layer2-4,482.7
bt,16,balance-rr-2NICs-layer2-4,478.33
bt,16,balance-rr-2NICs-layer2-4,502.2
bt,16,balance-rr-2NICs-layer2-4,485.74
sp,16,balance-rr-2NICs-layer2-4,542.47
sp,16,balance-rr-2NICs-layer2-4,526.5
sp,16,balance-rr-2NICs-layer2-4,511.3
sp,16,balance-rr-2NICs-layer2-4,539.34
sp,16,balance-rr-2NICs-layer2-4,517.58
sp,16,balance-rr-2NICs-layer2-4,531.68
sp,16,balance-rr-2NICs-layer2-4,502.63
sp,16,balance-rr-2NICs-layer2-4,515.03
sp,16,balance-rr-2NICs-layer2-4,523.36
sp,16,balance-rr-2NICs-layer2-4,527.61
bt,16,balance-rr-2NICs-layer2-4,437.79
bt,16,balance-rr-2NICs-layer2-4,437.24
bt,16,balance-rr-2NICs-layer2-4,436.14
bt,16,balance-rr-2NICs-layer2-4,449.73
bt,16,balance-rr-2NICs-layer2-4,433.51
bt,16,balance-rr-2NICs-layer2-4,439.83
bt,16,balance-rr-2NICs-layer2-4,438.56
