apps,bondmode,bytes,time,mbytes-sec
intel,Regular-TCP-4NICs,32768,85.17,384.76
intel,Regular-TCP-4NICs,65536,121.27,540.42
intel,Regular-TCP-4NICs,131072,162.57,806.27
intel,Regular-TCP-4NICs,262144,254.24,1031.07
intel,Regular-TCP-4NICs,524288,433.94,1208.21
intel,Regular-TCP-4NICs,1048576,776.19,1350.93
intel,Regular-TCP-4NICs,2097152,1606.77,1305.19
intel,Regular-TCP-4NICs,4194304,3557.80,1178.90
intel,Regular-TCP-4NICs,0,25.53,0.00
intel,Regular-TCP-4NICs,1,26.13,0.04
intel,Regular-TCP-4NICs,2,26.48,0.08
intel,Regular-TCP-4NICs,4,26.24,0.15
intel,Regular-TCP-4NICs,8,26.17,0.31
intel,Regular-TCP-4NICs,16,26.44,0.61
intel,Regular-TCP-4NICs,32,26.40,1.21
intel,Regular-TCP-4NICs,64,26.56,2.41
intel,Regular-TCP-4NICs,128,26.63,4.81
intel,Regular-TCP-4NICs,256,26.78,9.56
intel,Regular-TCP-4NICs,512,27.83,18.39
intel,Regular-TCP-4NICs,1024,28.64,35.76
intel,Regular-TCP-4NICs,2048,31.49,65.03
intel,Regular-TCP-4NICs,4096,39.09,104.77
intel,Regular-TCP-4NICs,8192,45.81,178.81
intel,Regular-TCP-4NICs,16384,67.37,243.21
intel,Regular-TCP-4NICs,32768,90.25,363.08
intel,Regular-TCP-4NICs,65536,110.61,592.50
intel,Regular-TCP-4NICs,131072,162.95,804.37
intel,Regular-TCP-4NICs,262144,283.24,925.53
intel,Regular-TCP-4NICs,524288,477.97,1096.91
intel,Regular-TCP-4NICs,1048576,806.92,1299.48
intel,Regular-TCP-4NICs,2097152,1735.05,1208.70
intel,Regular-TCP-4NICs,4194304,3208.91,1307.08
intel,Regular-TCP-4NICs,0,24.81,0.00
intel,Regular-TCP-4NICs,1,25.54,0.04
intel,Regular-TCP-4NICs,2,25.69,0.08
intel,Regular-TCP-4NICs,4,25.59,0.16
intel,Regular-TCP-4NICs,8,25.70,0.31
intel,Regular-TCP-4NICs,16,25.59,0.63
intel,Regular-TCP-4NICs,32,25.90,1.24
intel,Regular-TCP-4NICs,64,26.15,2.45
intel,Regular-TCP-4NICs,128,26.53,4.82
intel,Regular-TCP-4NICs,256,26.27,9.75
intel,Regular-TCP-4NICs,512,26.95,19.00
intel,Regular-TCP-4NICs,1024,28.42,36.04
intel,Regular-TCP-4NICs,2048,31.98,64.04
intel,Regular-TCP-4NICs,4096,39.29,104.24
intel,Regular-TCP-4NICs,8192,45.47,180.15
intel,Regular-TCP-4NICs,16384,67.52,242.67
intel,Regular-TCP-4NICs,32768,60.32,543.28
intel,Regular-TCP-4NICs,65536,121.73,538.37
intel,Regular-TCP-4NICs,131072,176.27,743.58
intel,Regular-TCP-4NICs,262144,257.34,1018.66
intel,Regular-TCP-4NICs,524288,432.70,1211.66
intel,Regular-TCP-4NICs,1048576,795.13,1318.75
intel,Regular-TCP-4NICs,2097152,1616.43,1297.39
intel,Regular-TCP-4NICs,4194304,3193.56,1313.36
intel,Regular-TCP-4NICs,0,26.25,0.00
intel,Regular-TCP-4NICs,1,25.86,0.04
intel,Regular-TCP-4NICs,2,26.36,0.08
intel,Regular-TCP-4NICs,4,26.05,0.15
intel,Regular-TCP-4NICs,8,25.96,0.31
intel,Regular-TCP-4NICs,16,25.98,0.62
intel,Regular-TCP-4NICs,32,26.27,1.22
intel,Regular-TCP-4NICs,64,26.39,2.43
intel,Regular-TCP-4NICs,128,26.31,4.87
intel,Regular-TCP-4NICs,256,26.84,9.54
intel,Regular-TCP-4NICs,512,27.18,18.84
intel,Regular-TCP-4NICs,1024,28.44,36.00
intel,Regular-TCP-4NICs,2048,31.90,64.20
intel,Regular-TCP-4NICs,4096,39.20,104.50
intel,Regular-TCP-4NICs,8192,45.01,181.99
intel,Regular-TCP-4NICs,16384,67.56,242.51
intel,Regular-TCP-4NICs,32768,62.84,521.45
intel,Regular-TCP-4NICs,65536,110.18,594.81
intel,Regular-TCP-4NICs,131072,163.73,800.56
intel,Regular-TCP-4NICs,262144,259.22,1011.30
intel,Regular-TCP-4NICs,524288,437.60,1198.11
intel,Regular-TCP-4NICs,1048576,776.52,1350.36
intel,Regular-TCP-4NICs,2097152,1611.01,1301.76
intel,Regular-TCP-4NICs,4194304,3221.50,1301.97
intel,Regular-TCP-4NICs,0,24.99,0.00
intel,Regular-TCP-4NICs,1,25.87,0.04
intel,Regular-TCP-4NICs,2,25.68,0.08
intel,Regular-TCP-4NICs,4,25.67,0.16
intel,Regular-TCP-4NICs,8,25.73,0.31
intel,Regular-TCP-4NICs,16,27.71,0.58
intel,Regular-TCP-4NICs,32,26.50,1.21
intel,Regular-TCP-4NICs,64,26.17,2.45
intel,Regular-TCP-4NICs,128,26.17,4.89
intel,Regular-TCP-4NICs,256,26.36,9.71
intel,Regular-TCP-4NICs,512,19.79,25.88
intel,Regular-TCP-4NICs,1024,21.41,47.82
intel,Regular-TCP-4NICs,2048,23.01,89.00
intel,Regular-TCP-4NICs,4096,28.40,144.22
intel,Regular-TCP-4NICs,8192,35.80,228.84
intel,Regular-TCP-4NICs,16384,51.12,320.52
intel,Regular-TCP-4NICs,32768,84.30,388.72
intel,Regular-TCP-4NICs,65536,132.99,492.79
intel,Regular-TCP-4NICs,131072,172.99,757.69
intel,Regular-TCP-4NICs,262144,282.01,929.54
intel,Regular-TCP-4NICs,524288,438.59,1195.40
intel,Regular-TCP-4NICs,1048576,774.12,1354.54
intel,Regular-TCP-4NICs,2097152,1601.70,1309.33
intel,Regular-TCP-4NICs,4194304,3186.84,1316.13
intel,Regular-TCP-4NICs,0,25.87,0.00
intel,Regular-TCP-4NICs,1,26.13,0.04
intel,Regular-TCP-4NICs,2,26.18,0.08
intel,Regular-TCP-4NICs,4,26.17,0.15
intel,Regular-TCP-4NICs,8,26.41,0.30
intel,Regular-TCP-4NICs,16,26.41,0.61
intel,Regular-TCP-4NICs,32,26.57,1.20
intel,Regular-TCP-4NICs,64,26.56,2.41
intel,Regular-TCP-4NICs,128,19.69,6.50
intel,Regular-TCP-4NICs,256,20.02,12.79
intel,Regular-TCP-4NICs,512,20.75,24.67
intel,Regular-TCP-4NICs,1024,28.93,35.40
intel,Regular-TCP-4NICs,2048,32.15,63.70
intel,Regular-TCP-4NICs,4096,39.70,103.17
intel,Regular-TCP-4NICs,8192,45.49,180.09
intel,Regular-TCP-4NICs,16384,67.74,241.87
intel,Regular-TCP-4NICs,32768,111.64,293.52
intel,Regular-TCP-4NICs,65536,110.47,593.25
intel,Regular-TCP-4NICs,131072,162.69,805.65
intel,Regular-TCP-4NICs,262144,255.52,1025.93
intel,Regular-TCP-4NICs,524288,429.89,1219.58
intel,Regular-TCP-4NICs,1048576,780.16,1344.06
intel,Regular-TCP-4NICs,2097152,1613.31,1299.90
intel,Regular-TCP-4NICs,4194304,3202.75,1309.60
intel,Regular-TCP-4NICs,0,25.05,0.00
intel,Regular-TCP-4NICs,1,25.56,0.04
intel,Regular-TCP-4NICs,2,25.82,0.08
intel,Regular-TCP-4NICs,4,25.80,0.16
intel,Regular-TCP-4NICs,8,25.84,0.31
intel,Regular-TCP-4NICs,16,25.81,0.62
intel,Regular-TCP-4NICs,32,25.93,1.23
intel,Regular-TCP-4NICs,64,26.01,2.46
intel,Regular-TCP-4NICs,128,26.55,4.82
intel,Regular-TCP-4NICs,256,26.61,9.62
intel,Regular-TCP-4NICs,512,26.97,18.98
intel,Regular-TCP-4NICs,1024,28.29,36.20
intel,Regular-TCP-4NICs,2048,31.35,65.33
intel,Regular-TCP-4NICs,4096,38.55,106.24
intel,Regular-TCP-4NICs,8192,44.91,182.39
intel,Regular-TCP-4NICs,16384,67.14,244.04
intel,Regular-TCP-4NICs,32768,52.54,623.73
intel,Regular-TCP-4NICs,65536,110.66,592.23
intel,Regular-TCP-4NICs,131072,162.88,804.71
intel,Regular-TCP-4NICs,262144,256.26,1022.97
intel,Regular-TCP-4NICs,524288,434.88,1205.60
intel,Regular-TCP-4NICs,1048576,777.28,1349.03
intel,Regular-TCP-4NICs,2097152,1618.13,1296.03
intel,Regular-TCP-4NICs,4194304,3194.63,1312.92
