apps,process,bondmode,time
is,16,802.3ad-4NICs-layer2,14.73
is,16,802.3ad-4NICs-layer2,17.21
is,16,802.3ad-4NICs-layer2,18.19
is,16,802.3ad-4NICs-layer2,17.97
is,16,802.3ad-4NICs-layer2,18.37
is,16,802.3ad-4NICs-layer2,17.59
is,16,802.3ad-4NICs-layer2,16.74
is,16,802.3ad-4NICs-layer2,17.39
is,16,802.3ad-4NICs-layer2,17.35
is,16,802.3ad-4NICs-layer2,16.51
ft,16,802.3ad-4NICs-layer2,190.79
ft,16,802.3ad-4NICs-layer2,189.93
ft,16,802.3ad-4NICs-layer2,190.84
ft,16,802.3ad-4NICs-layer2,190.31
ft,16,802.3ad-4NICs-layer2,190.93
ft,16,802.3ad-4NICs-layer2,180.72
ft,16,802.3ad-4NICs-layer2,174.81
ft,16,802.3ad-4NICs-layer2,175.24
ft,16,802.3ad-4NICs-layer2,175.76
ft,16,802.3ad-4NICs-layer2,175.43
is,16,802.3ad-4NICs-layer2,18.62
is,16,802.3ad-4NICs-layer2,18.12
is,16,802.3ad-4NICs-layer2,18.01
is,16,802.3ad-4NICs-layer2,18.65
is,16,802.3ad-4NICs-layer2,18.22
is,16,802.3ad-4NICs-layer2,18.06
is,16,802.3ad-4NICs-layer2,18.12
is,16,802.3ad-4NICs-layer2,17.90
is,16,802.3ad-4NICs-layer2,17.71
is,16,802.3ad-4NICs-layer2,18.28
ft,16,802.3ad-4NICs-layer2,174.05
ft,16,802.3ad-4NICs-layer2,175.82
ft,16,802.3ad-4NICs-layer2,174.47
ft,16,802.3ad-4NICs-layer2,174.72
ft,16,802.3ad-4NICs-layer2,175.83
ft,16,802.3ad-4NICs-layer2,174.53
ft,16,802.3ad-4NICs-layer2,174.97
ft,16,802.3ad-4NICs-layer2,175.09
ft,16,802.3ad-4NICs-layer2,175.07
ft,16,802.3ad-4NICs-layer2,174.78
bt,16,802.3ad-4NICs-layer2,326.98
bt,16,802.3ad-4NICs-layer2,326.24
bt,16,802.3ad-4NICs-layer2,327.83
bt,16,802.3ad-4NICs-layer2,325.11
bt,16,802.3ad-4NICs-layer2,327.78
bt,16,802.3ad-4NICs-layer2,325.46
bt,16,802.3ad-4NICs-layer2,326.32
bt,16,802.3ad-4NICs-layer2,326.18
bt,16,802.3ad-4NICs-layer2,326.99
bt,16,802.3ad-4NICs-layer2,327.42
sp,16,802.3ad-4NICs-layer2,313.01
sp,16,802.3ad-4NICs-layer2,319.57
sp,16,802.3ad-4NICs-layer2,311.85
sp,16,802.3ad-4NICs-layer2,312.81
sp,16,802.3ad-4NICs-layer2,311.98
sp,16,802.3ad-4NICs-layer2,319.60
sp,16,802.3ad-4NICs-layer2,314.54
sp,16,802.3ad-4NICs-layer2,312.12
sp,16,802.3ad-4NICs-layer2,317.37
sp,16,802.3ad-4NICs-layer2,313.87
bt,16,802.3ad-4NICs-layer2,334.55
bt,16,802.3ad-4NICs-layer2,332.55
bt,16,802.3ad-4NICs-layer2,333.03
bt,16,802.3ad-4NICs-layer2,334.69
bt,16,802.3ad-4NICs-layer2,334.17
bt,16,802.3ad-4NICs-layer2,332.49
bt,16,802.3ad-4NICs-layer2,331.19
bt,16,802.3ad-4NICs-layer2,333.06
bt,16,802.3ad-4NICs-layer2,332.66
bt,16,802.3ad-4NICs-layer2,333.97
sp,16,802.3ad-4NICs-layer2,361.66
sp,16,802.3ad-4NICs-layer2,349.98
sp,16,802.3ad-4NICs-layer2,352.07
sp,16,802.3ad-4NICs-layer2,360.46
sp,16,802.3ad-4NICs-layer2,356.91
sp,16,802.3ad-4NICs-layer2,361.14
sp,16,802.3ad-4NICs-layer2,355.74
sp,16,802.3ad-4NICs-layer2,356.74
sp,16,802.3ad-4NICs-layer2,363.03
sp,16,802.3ad-4NICs-layer2,364.35
bt,16,802.3ad-4NICs-layer2,320.02
bt,16,802.3ad-4NICs-layer2,322.01
bt,16,802.3ad-4NICs-layer2,320.77
bt,16,802.3ad-4NICs-layer2,322.00
bt,16,802.3ad-4NICs-layer2,322.07
bt,16,802.3ad-4NICs-layer2,320.00
bt,16,802.3ad-4NICs-layer2,320.72
bt,16,802.3ad-4NICs-layer2,322.54
bt,16,802.3ad-4NICs-layer2,322.92
bt,16,802.3ad-4NICs-layer2,321.86
sp,16,802.3ad-4NICs-layer2,506.80
sp,16,802.3ad-4NICs-layer2,505.54
sp,16,802.3ad-4NICs-layer2,510.22
sp,16,802.3ad-4NICs-layer2,512.35
sp,16,802.3ad-4NICs-layer2,510.19
sp,16,802.3ad-4NICs-layer2,512.03
sp,16,802.3ad-4NICs-layer2,509.31
sp,16,802.3ad-4NICs-layer2,511.36
sp,16,802.3ad-4NICs-layer2,510.15
sp,16,802.3ad-4NICs-layer2,511.53
bt,16,802.3ad-4NICs-layer2,344.74
bt,16,802.3ad-4NICs-layer2,344.75
bt,16,802.3ad-4NICs-layer2,344.72
bt,16,802.3ad-4NICs-layer2,345.88
bt,16,802.3ad-4NICs-layer2,341.14
bt,16,802.3ad-4NICs-layer2,342.92
bt,16,802.3ad-4NICs-layer2,342.31
bt,16,802.3ad-4NICs-layer2,342.07
bt,16,802.3ad-4NICs-layer2,344.52
bt,16,802.3ad-4NICs-layer2,344.20
sp,16,802.3ad-4NICs-layer2,365.01
sp,16,802.3ad-4NICs-layer2,366.29
sp,16,802.3ad-4NICs-layer2,356.88
sp,16,802.3ad-4NICs-layer2,366.06
sp,16,802.3ad-4NICs-layer2,366.02
sp,16,802.3ad-4NICs-layer2,366.41
sp,16,802.3ad-4NICs-layer2,366.86
sp,16,802.3ad-4NICs-layer2,366.15
sp,16,802.3ad-4NICs-layer2,360.13
sp,16,802.3ad-4NICs-layer2,366.91
is,64,802.3ad-4NICs-layer2,29.72
is,64,802.3ad-4NICs-layer2,29.60
is,64,802.3ad-4NICs-layer2,28.97
is,64,802.3ad-4NICs-layer2,30.10
is,64,802.3ad-4NICs-layer2,31.53
is,64,802.3ad-4NICs-layer2,30.15
is,64,802.3ad-4NICs-layer2,29.57
is,64,802.3ad-4NICs-layer2,30.02
is,64,802.3ad-4NICs-layer2,30.07
is,64,802.3ad-4NICs-layer2,30.31
ft,64,802.3ad-4NICs-layer2,172.26
ft,64,802.3ad-4NICs-layer2,173.16
ft,64,802.3ad-4NICs-layer2,179.62
ft,64,802.3ad-4NICs-layer2,174.48
ft,64,802.3ad-4NICs-layer2,162.74
ft,64,802.3ad-4NICs-layer2,175.14
ft,64,802.3ad-4NICs-layer2,161.86
ft,64,802.3ad-4NICs-layer2,181.42
ft,64,802.3ad-4NICs-layer2,172.16
ft,64,802.3ad-4NICs-layer2,184.01
is,64,802.3ad-4NICs-layer2,31.76
is,64,802.3ad-4NICs-layer2,34.39
is,64,802.3ad-4NICs-layer2,34.08
is,64,802.3ad-4NICs-layer2,32.52
is,64,802.3ad-4NICs-layer2,31.78
is,64,802.3ad-4NICs-layer2,32.71
is,64,802.3ad-4NICs-layer2,32.28
is,64,802.3ad-4NICs-layer2,32.82
is,64,802.3ad-4NICs-layer2,32.65
is,64,802.3ad-4NICs-layer2,33.67
ft,64,802.3ad-4NICs-layer2,156.51
ft,64,802.3ad-4NICs-layer2,162.39
ft,64,802.3ad-4NICs-layer2,164.37
ft,64,802.3ad-4NICs-layer2,161.77
ft,64,802.3ad-4NICs-layer2,160.58
ft,64,802.3ad-4NICs-layer2,158.08
ft,64,802.3ad-4NICs-layer2,159.92
ft,64,802.3ad-4NICs-layer2,161.18
ft,64,802.3ad-4NICs-layer2,164.20
ft,64,802.3ad-4NICs-layer2,158.64
bt,64,802.3ad-4NICs-layer2,302.48
bt,64,802.3ad-4NICs-layer2,317.23
bt,64,802.3ad-4NICs-layer2,303.19
bt,64,802.3ad-4NICs-layer2,306.68
bt,64,802.3ad-4NICs-layer2,308.19
bt,64,802.3ad-4NICs-layer2,303.69
bt,64,802.3ad-4NICs-layer2,329.85
bt,64,802.3ad-4NICs-layer2,313.00
bt,64,802.3ad-4NICs-layer2,305.30
bt,64,802.3ad-4NICs-layer2,310.50
sp,64,802.3ad-4NICs-layer2,535.70
sp,64,802.3ad-4NICs-layer2,523.45
sp,64,802.3ad-4NICs-layer2,525.84
