apps,process,bondmode,time
is,16,native-2instance,23.2
is,16,native-2instance,21.86
is,16,native-2instance,21.33
is,16,native-2instance,20.97
is,16,native-2instance,21.78
is,16,native-2instance,22.56
is,16,native-2instance,23.14
is,16,native-2instance,22.29
is,16,native-2instance,23.84
is,16,native-2instance,21.18
ft,16,native-2instance,221.53
ft,16,native-2instance,222.61
ft,16,native-2instance,222
ft,16,native-2instance,217.23
ft,16,native-2instance,218.93
ft,16,native-2instance,222.19
ft,16,native-2instance,217.73
ft,16,native-2instance,221.67
ft,16,native-2instance,223.62
ft,16,native-2instance,218.32
is,16,native-2instance,22.65
is,16,native-2instance,23.9
is,16,native-2instance,23.71
is,16,native-2instance,22.84
is,16,native-2instance,22.88
is,16,native-2instance,23.7
is,16,native-2instance,23.18
is,16,native-2instance,22.71
is,16,native-2instance,22.64
is,16,native-2instance,23.86
ft,16,native-2instance,213.87
ft,16,native-2instance,211.7
ft,16,native-2instance,211.02
ft,16,native-2instance,211.78
ft,16,native-2instance,208.86
ft,16,native-2instance,211.9
ft,16,native-2instance,213.41
ft,16,native-2instance,212.91
ft,16,native-2instance,211.92
ft,16,native-2instance,211.29
bt,16,native-2instance,340.88
bt,16,native-2instance,341.77
bt,16,native-2instance,341.75
bt,16,native-2instance,341.02
bt,16,native-2instance,341.47
bt,16,native-2instance,340.54
bt,16,native-2instance,341.1
bt,16,native-2instance,340.48
bt,16,native-2instance,345.89
bt,16,native-2instance,341.55
sp,16,native-2instance,349.95
sp,16,native-2instance,351.94
sp,16,native-2instance,347.08
sp,16,native-2instance,346.69
sp,16,native-2instance,349.65
sp,16,native-2instance,345.65
sp,16,native-2instance,352.16
sp,16,native-2instance,346.28
sp,16,native-2instance,348.79
sp,16,native-2instance,349.51
bt,16,native-2instance,352.67
bt,16,native-2instance,351.92
bt,16,native-2instance,349.86
bt,16,native-2instance,350.1
bt,16,native-2instance,350.2
bt,16,native-2instance,351.28
bt,16,native-2instance,351.98
bt,16,native-2instance,352.29
bt,16,native-2instance,354.43
bt,16,native-2instance,353.81
sp,16,native-2instance,367.71
sp,16,native-2instance,369.37
sp,16,native-2instance,365.08
sp,16,native-2instance,371.23
sp,16,native-2instance,366.35
sp,16,native-2instance,366.95
sp,16,native-2instance,368.03
sp,16,native-2instance,372.32
sp,16,native-2instance,363.11
sp,16,native-2instance,361.89
bt,16,native-2instance,331.36
bt,16,native-2instance,331.27
bt,16,native-2instance,331.62
bt,16,native-2instance,332.27
bt,16,native-2instance,331.27
bt,16,native-2instance,331.9
bt,16,native-2instance,330.32
bt,16,native-2instance,330.84
bt,16,native-2instance,330.77
bt,16,native-2instance,329.8
sp,16,native-2instance,371.19
sp,16,native-2instance,372.29
sp,16,native-2instance,370.05
sp,16,native-2instance,366.58
sp,16,native-2instance,370.22
sp,16,native-2instance,372.18
sp,16,native-2instance,367.38
sp,16,native-2instance,367.17
sp,16,native-2instance,366.74
sp,16,native-2instance,362.83
bt,16,native-2instance,351.17
bt,16,native-2instance,351.46
bt,16,native-2instance,352.09
bt,16,native-2instance,354.92
bt,16,native-2instance,360.39
bt,16,native-2instance,351.51
bt,16,native-2instance,350.74
bt,16,native-2instance,350.96
bt,16,native-2instance,351.73
bt,16,native-2instance,352.36
sp,16,native-2instance,339.65
sp,16,native-2instance,329.48
sp,16,native-2instance,330.19
sp,16,native-2instance,329.98
sp,16,native-2instance,330.71
sp,16,native-2instance,329.05
sp,16,native-2instance,329.85
sp,16,native-2instance,329.48
sp,16,native-2instance,327.24
sp,16,native-2instance,328.15
is,64,native-2instance,31.87
is,64,native-2instance,32.31
is,64,native-2instance,32
is,64,native-2instance,30.86
is,64,native-2instance,31.15
is,64,native-2instance,31.49
is,64,native-2instance,31.68
is,64,native-2instance,31.47
is,64,native-2instance,31.91
is,64,native-2instance,32.03
ft,64,native-2instance,211.9
ft,64,native-2instance,209.17
ft,64,native-2instance,207.91
ft,64,native-2instance,204.17
ft,64,native-2instance,198.69
ft,64,native-2instance,209.38
ft,64,native-2instance,201.81
ft,64,native-2instance,212.78
ft,64,native-2instance,199.48
ft,64,native-2instance,200.66
is,64,native-2instance,37.17
is,64,native-2instance,41.29
is,64,native-2instance,41.35
is,64,native-2instance,36.14
is,64,native-2instance,38.18
is,64,native-2instance,42.69
is,64,native-2instance,41.06
is,64,native-2instance,37.29
is,64,native-2instance,40.88
is,64,native-2instance,41.97
ft,64,native-2instance,169.56
ft,64,native-2instance,174.78
ft,64,native-2instance,170.88
ft,64,native-2instance,167.93
ft,64,native-2instance,167.12
ft,64,native-2instance,164.67
ft,64,native-2instance,170.47
ft,64,native-2instance,172.62
ft,64,native-2instance,166.7
ft,64,native-2instance,169.58
bt,64,native-2instance,300.43
bt,64,native-2instance,298.98
bt,64,native-2instance,300.48
bt,64,native-2instance,298.31
bt,64,native-2instance,299.63
bt,64,native-2instance,297.84
bt,64,native-2instance,301
bt,64,native-2instance,298.93
bt,64,native-2instance,312.18
bt,64,native-2instance,296.69
sp,64,native-2instance,523.61
sp,64,native-2instance,520.42
sp,64,native-2instance,520.89
sp,64,native-2instance,517.71
sp,64,native-2instance,519.8
sp,64,native-2instance,516.87
sp,64,native-2instance,517.33
sp,64,native-2instance,525.04
sp,64,native-2instance,520.33
sp,64,native-2instance,518.27
bt,64,native-2instance,330.6
bt,64,native-2instance,334.59
bt,64,native-2instance,330.39
bt,64,native-2instance,333.08
bt,64,native-2instance,332.86
bt,64,native-2instance,331.9
bt,64,native-2instance,335.21
bt,64,native-2instance,335.17
bt,64,native-2instance,331.28
bt,64,native-2instance,343.29
sp,64,native-2instance,569.11
sp,64,native-2instance,573.35
sp,64,native-2instance,566
sp,64,native-2instance,566.69
sp,64,native-2instance,565.83
sp,64,native-2instance,563.67
sp,64,native-2instance,567.69
sp,64,native-2instance,559.78
sp,64,native-2instance,566.07
sp,64,native-2instance,566.11
bt,64,native-2instance,303.02
bt,64,native-2instance,303.04
bt,64,native-2instance,301.51
bt,64,native-2instance,306.7
bt,64,native-2instance,302.28
bt,64,native-2instance,300.88
bt,64,native-2instance,301.17
bt,64,native-2instance,302.9
bt,64,native-2instance,302.37
bt,64,native-2instance,304.08
sp,64,native-2instance,526.97
sp,64,native-2instance,525.3
sp,64,native-2instance,519.16
sp,64,native-2instance,529.5
sp,64,native-2instance,528.09
sp,64,native-2instance,525.28
sp,64,native-2instance,520.61
sp,64,native-2instance,522.25
sp,64,native-2instance,517.79
sp,64,native-2instance,527.94
bt,64,native-2instance,303.32
bt,64,native-2instance,305.43
bt,64,native-2instance,305.21
bt,64,native-2instance,324.77
bt,64,native-2instance,306.73
bt,64,native-2instance,304.36
bt,64,native-2instance,305.41
bt,64,native-2instance,305.96
bt,64,native-2instance,312.12
bt,64,native-2instance,300.65
sp,64,native-2instance,520
sp,64,native-2instance,520.72
sp,64,native-2instance,524.74
sp,64,native-2instance,526.59
sp,64,native-2instance,522.38
sp,64,native-2instance,513.24
sp,64,native-2instance,522.15
sp,64,native-2instance,521.41
sp,64,native-2instance,520.7
sp,64,native-2instance,522.47
