apps,process,bondmode,time
ft,16,native-4instance,324.4
ft,16,native-4instance,318.46
ft,16,native-4instance,333.87
ft,16,native-4instance,320.94
ft,16,native-4instance,325.63
ft,16,native-4instance,324.12
ft,16,native-4instance,325.76
ft,16,native-4instance,326.7
ft,16,native-4instance,320.5
ft,16,native-4instance,327.78
