apps,process,bondmode,time
sp,16,native-4instance,483
sp,16,native-4instance,489.45
sp,16,native-4instance,511.79
sp,16,native-4instance,465.44
sp,16,native-4instance,494.88
sp,16,native-4instance,526.99
sp,16,native-4instance,532.09
sp,16,native-4instance,507.9
sp,16,native-4instance,510.1
sp,16,native-4instance,525.48
