apps,process,bondmode,time
is,16,802.3ad-4NICs-layer2,9.28
is,16,802.3ad-4NICs-layer2,10.58
is,16,802.3ad-4NICs-layer2,9.41
is,16,802.3ad-4NICs-layer2,10.72
is,16,802.3ad-4NICs-layer2,9.51
is,16,802.3ad-4NICs-layer2,10.23
is,16,802.3ad-4NICs-layer2,9.07
is,16,802.3ad-4NICs-layer2,10.80
is,16,802.3ad-4NICs-layer2,9.22
is,16,802.3ad-4NICs-layer2,10.68
ft,16,802.3ad-4NICs-layer2,96.73
ft,16,802.3ad-4NICs-layer2,97.29
ft,16,802.3ad-4NICs-layer2,94.63
ft,16,802.3ad-4NICs-layer2,97.77
ft,16,802.3ad-4NICs-layer2,96.04
ft,16,802.3ad-4NICs-layer2,97.79
ft,16,802.3ad-4NICs-layer2,97.71
ft,16,802.3ad-4NICs-layer2,94.87
ft,16,802.3ad-4NICs-layer2,161.65
ft,16,802.3ad-4NICs-layer2,95.64
is,16,802.3ad-4NICs-layer2,9.96
is,16,802.3ad-4NICs-layer2,10.21
is,16,802.3ad-4NICs-layer2,10.17
is,16,802.3ad-4NICs-layer2,10.56
is,16,802.3ad-4NICs-layer2,9.62
is,16,802.3ad-4NICs-layer2,10.34
is,16,802.3ad-4NICs-layer2,10.17
is,16,802.3ad-4NICs-layer2,10.23
is,16,802.3ad-4NICs-layer2,13.36
is,16,802.3ad-4NICs-layer2,10.34
ft,16,802.3ad-4NICs-layer2,93.19
ft,16,802.3ad-4NICs-layer2,91.91
ft,16,802.3ad-4NICs-layer2,107.92
ft,16,802.3ad-4NICs-layer2,91.07
ft,16,802.3ad-4NICs-layer2,92.77
ft,16,802.3ad-4NICs-layer2,92.39
ft,16,802.3ad-4NICs-layer2,93.45
ft,16,802.3ad-4NICs-layer2,91.99
ft,16,802.3ad-4NICs-layer2,92.85
ft,16,802.3ad-4NICs-layer2,91.91
bt,16,802.3ad-4NICs-layer2,211.64
bt,16,802.3ad-4NICs-layer2,214.03
bt,16,802.3ad-4NICs-layer2,238.51
bt,16,802.3ad-4NICs-layer2,211.31
bt,16,802.3ad-4NICs-layer2,216.36
bt,16,802.3ad-4NICs-layer2,209.96
bt,16,802.3ad-4NICs-layer2,232.57
bt,16,802.3ad-4NICs-layer2,216.47
bt,16,802.3ad-4NICs-layer2,210.88
bt,16,802.3ad-4NICs-layer2,210.82
sp,16,802.3ad-4NICs-layer2,246.90
sp,16,802.3ad-4NICs-layer2,258.36
sp,16,802.3ad-4NICs-layer2,244.15
sp,16,802.3ad-4NICs-layer2,245.01
sp,16,802.3ad-4NICs-layer2,275.16
sp,16,802.3ad-4NICs-layer2,245.09
sp,16,802.3ad-4NICs-layer2,265.45
sp,16,802.3ad-4NICs-layer2,269.13
sp,16,802.3ad-4NICs-layer2,246.08
