apps,process,bondmode,time
is,16,802.3ad-4NICs-layer2,40.96
is,16,802.3ad-4NICs-layer2,39.01
is,16,802.3ad-4NICs-layer2,37.61
is,16,802.3ad-4NICs-layer2,38.08
is,16,802.3ad-4NICs-layer2,37.78
is,16,802.3ad-4NICs-layer2,37.95
is,16,802.3ad-4NICs-layer2,37.46
is,16,802.3ad-4NICs-layer2,39.69
is,16,802.3ad-4NICs-layer2,38.81
is,16,802.3ad-4NICs-layer2,38.53
ft,16,802.3ad-4NICs-layer2,431.56
ft,16,802.3ad-4NICs-layer2,386.52
ft,16,802.3ad-4NICs-layer2,393.50
ft,16,802.3ad-4NICs-layer2,410.81
ft,16,802.3ad-4NICs-layer2,393.11
ft,16,802.3ad-4NICs-layer2,393.05
ft,16,802.3ad-4NICs-layer2,388.50
ft,16,802.3ad-4NICs-layer2,394.11
ft,16,802.3ad-4NICs-layer2,399.34
ft,16,802.3ad-4NICs-layer2,380.89
is,16,802.3ad-4NICs-layer2,41.93
is,16,802.3ad-4NICs-layer2,41.04
is,16,802.3ad-4NICs-layer2,39.82
is,16,802.3ad-4NICs-layer2,41.43
is,16,802.3ad-4NICs-layer2,41.06
is,16,802.3ad-4NICs-layer2,40.34
is,16,802.3ad-4NICs-layer2,41.19
is,16,802.3ad-4NICs-layer2,40.10
is,16,802.3ad-4NICs-layer2,42.82
is,16,802.3ad-4NICs-layer2,42.63
ft,16,802.3ad-4NICs-layer2,364.45
ft,16,802.3ad-4NICs-layer2,366.00
ft,16,802.3ad-4NICs-layer2,362.04
ft,16,802.3ad-4NICs-layer2,369.46
ft,16,802.3ad-4NICs-layer2,367.75
ft,16,802.3ad-4NICs-layer2,361.83
ft,16,802.3ad-4NICs-layer2,365.96
ft,16,802.3ad-4NICs-layer2,365.54
ft,16,802.3ad-4NICs-layer2,369.17
ft,16,802.3ad-4NICs-layer2,364.89
bt,16,802.3ad-4NICs-layer2,722.07
bt,16,802.3ad-4NICs-layer2,726.31
bt,16,802.3ad-4NICs-layer2,725.61
bt,16,802.3ad-4NICs-layer2,719.21
bt,16,802.3ad-4NICs-layer2,721.53
bt,16,802.3ad-4NICs-layer2,724.46
bt,16,802.3ad-4NICs-layer2,724.40
bt,16,802.3ad-4NICs-layer2,721.80
bt,16,802.3ad-4NICs-layer2,723.98
bt,16,802.3ad-4NICs-layer2,721.20
sp,16,802.3ad-4NICs-layer2,687.44
sp,16,802.3ad-4NICs-layer2,688.85
sp,16,802.3ad-4NICs-layer2,685.69
sp,16,802.3ad-4NICs-layer2,693.32
sp,16,802.3ad-4NICs-layer2,681.80
sp,16,802.3ad-4NICs-layer2,698.54
sp,16,802.3ad-4NICs-layer2,682.79
sp,16,802.3ad-4NICs-layer2,683.75
sp,16,802.3ad-4NICs-layer2,681.56
sp,16,802.3ad-4NICs-layer2,680.06
bt,16,802.3ad-4NICs-layer2,755.18
bt,16,802.3ad-4NICs-layer2,751.25
bt,16,802.3ad-4NICs-layer2,749.79
bt,16,802.3ad-4NICs-layer2,756.20
bt,16,802.3ad-4NICs-layer2,757.53
bt,16,802.3ad-4NICs-layer2,754.01
bt,16,802.3ad-4NICs-layer2,756.33
bt,16,802.3ad-4NICs-layer2,754.87
bt,16,802.3ad-4NICs-layer2,755.48
bt,16,802.3ad-4NICs-layer2,759.10
sp,16,802.3ad-4NICs-layer2,738.89
sp,16,802.3ad-4NICs-layer2,730.56
sp,16,802.3ad-4NICs-layer2,726.93
sp,16,802.3ad-4NICs-layer2,725.18
sp,16,802.3ad-4NICs-layer2,720.19
sp,16,802.3ad-4NICs-layer2,724.57
sp,16,802.3ad-4NICs-layer2,726.84
sp,16,802.3ad-4NICs-layer2,740.13
sp,16,802.3ad-4NICs-layer2,729.11
sp,16,802.3ad-4NICs-layer2,728.57
bt,16,802.3ad-4NICs-layer2,720.34
bt,16,802.3ad-4NICs-layer2,724.77
bt,16,802.3ad-4NICs-layer2,726.10
bt,16,802.3ad-4NICs-layer2,727.20
bt,16,802.3ad-4NICs-layer2,723.12
bt,16,802.3ad-4NICs-layer2,726.32
bt,16,802.3ad-4NICs-layer2,722.77
bt,16,802.3ad-4NICs-layer2,724.41
bt,16,802.3ad-4NICs-layer2,727.82
bt,16,802.3ad-4NICs-layer2,724.53
sp,16,802.3ad-4NICs-layer2,779.59
sp,16,802.3ad-4NICs-layer2,785.01
sp,16,802.3ad-4NICs-layer2,820.35
sp,16,802.3ad-4NICs-layer2,809.05
sp,16,802.3ad-4NICs-layer2,783.09
sp,16,802.3ad-4NICs-layer2,782.83
sp,16,802.3ad-4NICs-layer2,773.10
sp,16,802.3ad-4NICs-layer2,766.53
sp,16,802.3ad-4NICs-layer2,780.87
sp,16,802.3ad-4NICs-layer2,791.38
bt,16,802.3ad-4NICs-layer2,798.11
bt,16,802.3ad-4NICs-layer2,776.89
bt,16,802.3ad-4NICs-layer2,765.75
bt,16,802.3ad-4NICs-layer2,770.92
bt,16,802.3ad-4NICs-layer2,781.29
bt,16,802.3ad-4NICs-layer2,775.23
bt,16,802.3ad-4NICs-layer2,764.53
bt,16,802.3ad-4NICs-layer2,768.22
bt,16,802.3ad-4NICs-layer2,767.03
bt,16,802.3ad-4NICs-layer2,771.80
sp,16,802.3ad-4NICs-layer2,706.80
sp,16,802.3ad-4NICs-layer2,683.75
sp,16,802.3ad-4NICs-layer2,699.93
sp,16,802.3ad-4NICs-layer2,697.68
sp,16,802.3ad-4NICs-layer2,690.06
sp,16,802.3ad-4NICs-layer2,690.49
sp,16,802.3ad-4NICs-layer2,700.11
sp,16,802.3ad-4NICs-layer2,685.75
sp,16,802.3ad-4NICs-layer2,685.94
sp,16,802.3ad-4NICs-layer2,700.35
is,64,802.3ad-4NICs-layer2,42.76
is,64,802.3ad-4NICs-layer2,43.88
is,64,802.3ad-4NICs-layer2,43.32
is,64,802.3ad-4NICs-layer2,45.16
is,64,802.3ad-4NICs-layer2,42.81
is,64,802.3ad-4NICs-layer2,41.66
is,64,802.3ad-4NICs-layer2,43.68
is,64,802.3ad-4NICs-layer2,44.40
is,64,802.3ad-4NICs-layer2,43.09
is,64,802.3ad-4NICs-layer2,42.70
ft,64,802.3ad-4NICs-layer2,295.05
ft,64,802.3ad-4NICs-layer2,289.24
ft,64,802.3ad-4NICs-layer2,284.74
ft,64,802.3ad-4NICs-layer2,305.85
ft,64,802.3ad-4NICs-layer2,284.24
ft,64,802.3ad-4NICs-layer2,304.65
ft,64,802.3ad-4NICs-layer2,281.37
ft,64,802.3ad-4NICs-layer2,286.21
ft,64,802.3ad-4NICs-layer2,292.79
ft,64,802.3ad-4NICs-layer2,291.47
is,64,802.3ad-4NICs-layer2,52.13
is,64,802.3ad-4NICs-layer2,57.30
is,64,802.3ad-4NICs-layer2,57.01
is,64,802.3ad-4NICs-layer2,52.25
is,64,802.3ad-4NICs-layer2,57.66
is,64,802.3ad-4NICs-layer2,53.33
is,64,802.3ad-4NICs-layer2,52.04
is,64,802.3ad-4NICs-layer2,56.33
is,64,802.3ad-4NICs-layer2,55.32
is,64,802.3ad-4NICs-layer2,56.75
ft,64,802.3ad-4NICs-layer2,241.64
ft,64,802.3ad-4NICs-layer2,231.59
ft,64,802.3ad-4NICs-layer2,229.96
ft,64,802.3ad-4NICs-layer2,242.66
ft,64,802.3ad-4NICs-layer2,228.14
ft,64,802.3ad-4NICs-layer2,236.00
ft,64,802.3ad-4NICs-layer2,238.31
ft,64,802.3ad-4NICs-layer2,225.55
ft,64,802.3ad-4NICs-layer2,225.66
ft,64,802.3ad-4NICs-layer2,238.41
bt,64,802.3ad-4NICs-layer2,486.03
bt,64,802.3ad-4NICs-layer2,482.87
bt,64,802.3ad-4NICs-layer2,474.39
bt,64,802.3ad-4NICs-layer2,486.65
bt,64,802.3ad-4NICs-layer2,487.67
bt,64,802.3ad-4NICs-layer2,474.21
bt,64,802.3ad-4NICs-layer2,485.30
bt,64,802.3ad-4NICs-layer2,487.17
bt,64,802.3ad-4NICs-layer2,482.43
bt,64,802.3ad-4NICs-layer2,490.31
sp,64,802.3ad-4NICs-layer2,727.65
sp,64,802.3ad-4NICs-layer2,730.04
sp,64,802.3ad-4NICs-layer2,722.76
sp,64,802.3ad-4NICs-layer2,737.45
sp,64,802.3ad-4NICs-layer2,736.71
