apps,process,bondmode,time
is,16,802.3ad-4NICs-layer2,9.25
is,16,802.3ad-4NICs-layer2,11.75
is,16,802.3ad-4NICs-layer2,16.63
is,16,802.3ad-4NICs-layer2,9.23
is,16,802.3ad-4NICs-layer2,16.75
is,16,802.3ad-4NICs-layer2,16.64
is,16,802.3ad-4NICs-layer2,9.24
is,16,802.3ad-4NICs-layer2,15.21
is,16,802.3ad-4NICs-layer2,9.24
is,16,802.3ad-4NICs-layer2,9.27
is,16,802.3ad-4NICs-layer2,9.20
is,16,802.3ad-4NICs-layer2,9.21
is,16,802.3ad-4NICs-layer2,9.32
is,16,802.3ad-4NICs-layer2,9.29
is,16,802.3ad-4NICs-layer2,9.26
is,16,802.3ad-4NICs-layer2,16.64
is,16,802.3ad-4NICs-layer2,9.25
is,16,802.3ad-4NICs-layer2,9.24
is,16,802.3ad-4NICs-layer2,9.27
is,16,802.3ad-4NICs-layer2,9.23
is,16,802.3ad-4NICs-layer2,9.33
is,16,802.3ad-4NICs-layer2,16.57
is,16,802.3ad-4NICs-layer2,16.82
is,16,802.3ad-4NICs-layer2,9.22
is,16,802.3ad-4NICs-layer2,13.04
is,16,802.3ad-4NICs-layer2,9.25
is,16,802.3ad-4NICs-layer2,9.21
is,16,802.3ad-4NICs-layer2,9.20
is,16,802.3ad-4NICs-layer2,9.26
is,16,802.3ad-4NICs-layer2,9.27
