apps,process,bondmode,time
sp,64,802.3ad-4NICs-layer2,325.39
sp,64,802.3ad-4NICs-layer2,321.68
sp,64,802.3ad-4NICs-layer2,327.95
sp,64,802.3ad-4NICs-layer2,311.82
sp,64,802.3ad-4NICs-layer2,299.45
sp,64,802.3ad-4NICs-layer2,332.40
sp,64,802.3ad-4NICs-layer2,312.31
sp,64,802.3ad-4NICs-layer2,293.40
sp,64,802.3ad-4NICs-layer2,311.34
sp,64,802.3ad-4NICs-layer2,308.88
sp,64,802.3ad-4NICs-layer2,315.01
sp,64,802.3ad-4NICs-layer2,323.79
sp,64,802.3ad-4NICs-layer2,306.51
sp,64,802.3ad-4NICs-layer2,300.50
sp,64,802.3ad-4NICs-layer2,312.86
sp,64,802.3ad-4NICs-layer2,312.10
sp,64,802.3ad-4NICs-layer2,309.10
sp,64,802.3ad-4NICs-layer2,319.43
sp,64,802.3ad-4NICs-layer2,307.48
sp,64,802.3ad-4NICs-layer2,332.56
sp,64,802.3ad-4NICs-layer2,307.24
sp,64,802.3ad-4NICs-layer2,318.44
sp,64,802.3ad-4NICs-layer2,326.24
sp,64,802.3ad-4NICs-layer2,304.32
sp,64,802.3ad-4NICs-layer2,323.56
sp,64,802.3ad-4NICs-layer2,314.75
sp,64,802.3ad-4NICs-layer2,316.42
sp,64,802.3ad-4NICs-layer2,323.22
sp,64,802.3ad-4NICs-layer2,311.76
