apps,process,bondmode,time
bt,64,802.3ad-4NICs-layer2,258.47
bt,64,802.3ad-4NICs-layer2,258.35
bt,64,802.3ad-4NICs-layer2,250.99
bt,64,802.3ad-4NICs-layer2,245.34
bt,64,802.3ad-4NICs-layer2,253.18
bt,64,802.3ad-4NICs-layer2,247.49
bt,64,802.3ad-4NICs-layer2,243.90
bt,64,802.3ad-4NICs-layer2,265.46
bt,64,802.3ad-4NICs-layer2,258.53
bt,64,802.3ad-4NICs-layer2,262.37
bt,64,802.3ad-4NICs-layer2,267.36
bt,64,802.3ad-4NICs-layer2,244.25
bt,64,802.3ad-4NICs-layer2,257.67
bt,64,802.3ad-4NICs-layer2,275.75
bt,64,802.3ad-4NICs-layer2,248.70
bt,64,802.3ad-4NICs-layer2,252.95
bt,64,802.3ad-4NICs-layer2,276.51
bt,64,802.3ad-4NICs-layer2,256.03
bt,64,802.3ad-4NICs-layer2,254.40
bt,64,802.3ad-4NICs-layer2,295.88
bt,64,802.3ad-4NICs-layer2,276.27
bt,64,802.3ad-4NICs-layer2,283.40
bt,64,802.3ad-4NICs-layer2,273.64
bt,64,802.3ad-4NICs-layer2,249.78
bt,64,802.3ad-4NICs-layer2,250.88
bt,64,802.3ad-4NICs-layer2,267.63
bt,64,802.3ad-4NICs-layer2,264.41
bt,64,802.3ad-4NICs-layer2,282.54
bt,64,802.3ad-4NICs-layer2,253.80
bt,64,802.3ad-4NICs-layer2,255.07
