apps,process,bondmode,time
is,64,802.3ad-4NICs-layer2-1,15.63
is,64,802.3ad-4NICs-layer2-1,16
is,64,802.3ad-4NICs-layer2-1,17.31
is,64,802.3ad-4NICs-layer2-1,15
is,64,802.3ad-4NICs-layer2-1,15.32
is,64,802.3ad-4NICs-layer2-1,15.22
is,64,802.3ad-4NICs-layer2-1,15.07
is,64,802.3ad-4NICs-layer2-1,15.17
is,64,802.3ad-4NICs-layer2-1,14.33
is,64,802.3ad-4NICs-layer2-1,15.33
is,64,802.3ad-4NICs-layer2-1,15.67
is,64,802.3ad-4NICs-layer2-1,14.86
is,64,802.3ad-4NICs-layer2-1,15.02
is,64,802.3ad-4NICs-layer2-1,14.7
is,64,802.3ad-4NICs-layer2-1,14.69
is,64,802.3ad-4NICs-layer2-1,15.1
is,64,802.3ad-4NICs-layer2-1,15.16
is,64,802.3ad-4NICs-layer2-1,14.68
is,64,802.3ad-4NICs-layer2-1,15.59
is,64,802.3ad-4NICs-layer2-1,15.6
is,64,802.3ad-4NICs-layer2-1,15.07
is,64,802.3ad-4NICs-layer2-1,15.46
is,64,802.3ad-4NICs-layer2-1,15.8
is,64,802.3ad-4NICs-layer2-1,15.28
is,64,802.3ad-4NICs-layer2-1,15.31
is,64,802.3ad-4NICs-layer2-1,15.23
is,64,802.3ad-4NICs-layer2-1,15.35
is,64,802.3ad-4NICs-layer2-1,15.77
is,64,802.3ad-4NICs-layer2-1,14.76
is,64,802.3ad-4NICs-layer2-1,14.59
