apps,process,bondmode,time
bt,64,802.3ad-4NICs-layer2,252.24
bt,64,802.3ad-4NICs-layer2,279.06
bt,64,802.3ad-4NICs-layer2,241.03
bt,64,802.3ad-4NICs-layer2,269.27
bt,64,802.3ad-4NICs-layer2,262.78
bt,64,802.3ad-4NICs-layer2,277.18
bt,64,802.3ad-4NICs-layer2,249.93
bt,64,802.3ad-4NICs-layer2,271.33
bt,64,802.3ad-4NICs-layer2,292.16
bt,64,802.3ad-4NICs-layer2,246.86
bt,64,802.3ad-4NICs-layer2,292.01
bt,64,802.3ad-4NICs-layer2,246.71
bt,64,802.3ad-4NICs-layer2,274.08
bt,64,802.3ad-4NICs-layer2,254.07
bt,64,802.3ad-4NICs-layer2,249.75
bt,64,802.3ad-4NICs-layer2,276.19
bt,64,802.3ad-4NICs-layer2,291.12
bt,64,802.3ad-4NICs-layer2,257.32
bt,64,802.3ad-4NICs-layer2,255.33
bt,64,802.3ad-4NICs-layer2,263.07
bt,64,802.3ad-4NICs-layer2,271.61
bt,64,802.3ad-4NICs-layer2,260.11
bt,64,802.3ad-4NICs-layer2,297.06
bt,64,802.3ad-4NICs-layer2,272.62
bt,64,802.3ad-4NICs-layer2,241.34
bt,64,802.3ad-4NICs-layer2,265.66
bt,64,802.3ad-4NICs-layer2,314.10
bt,64,802.3ad-4NICs-layer2,257.92
bt,64,802.3ad-4NICs-layer2,257.32
bt,64,802.3ad-4NICs-layer2,256.57
