apps,process,bondmode,time
sp,64,802.3ad-4NICs-layer2,315.88
sp,64,802.3ad-4NICs-layer2,328.87
sp,64,802.3ad-4NICs-layer2,321.16
sp,64,802.3ad-4NICs-layer2,326.72
sp,64,802.3ad-4NICs-layer2,306.11
sp,64,802.3ad-4NICs-layer2,323.05
sp,64,802.3ad-4NICs-layer2,326.18
sp,64,802.3ad-4NICs-layer2,315.97
sp,64,802.3ad-4NICs-layer2,312.85
sp,64,802.3ad-4NICs-layer2,300.21
sp,64,802.3ad-4NICs-layer2,337.09
sp,64,802.3ad-4NICs-layer2,308.53
sp,64,802.3ad-4NICs-layer2,315.16
sp,64,802.3ad-4NICs-layer2,325.76
sp,64,802.3ad-4NICs-layer2,317.75
sp,64,802.3ad-4NICs-layer2,309.01
sp,64,802.3ad-4NICs-layer2,315.69
sp,64,802.3ad-4NICs-layer2,331.21
sp,64,802.3ad-4NICs-layer2,313.05
sp,64,802.3ad-4NICs-layer2,332.11
sp,64,802.3ad-4NICs-layer2,329.94
sp,64,802.3ad-4NICs-layer2,308.75
sp,64,802.3ad-4NICs-layer2,326.65
sp,64,802.3ad-4NICs-layer2,308.27
sp,64,802.3ad-4NICs-layer2,313.19
sp,64,802.3ad-4NICs-layer2,319.43
sp,64,802.3ad-4NICs-layer2,317.74
sp,64,802.3ad-4NICs-layer2,321.35
sp,64,802.3ad-4NICs-layer2,303.87
sp,64,802.3ad-4NICs-layer2,307.30
