apps,process,bondmode,time
ft,16,802.3ad-4NICs-layer2,149.87
ft,16,802.3ad-4NICs-layer2,93.67
ft,16,802.3ad-4NICs-layer2,127.92
ft,16,802.3ad-4NICs-layer2,241.87
ft,16,802.3ad-4NICs-layer2,106.62
ft,16,802.3ad-4NICs-layer2,93.89
ft,16,802.3ad-4NICs-layer2,94.02
ft,16,802.3ad-4NICs-layer2,242.15
ft,16,802.3ad-4NICs-layer2,241.65
ft,16,802.3ad-4NICs-layer2,169.47
ft,16,802.3ad-4NICs-layer2,93.99
ft,16,802.3ad-4NICs-layer2,218.24
ft,16,802.3ad-4NICs-layer2,243.05
ft,16,802.3ad-4NICs-layer2,248.06
ft,16,802.3ad-4NICs-layer2,241.92
ft,16,802.3ad-4NICs-layer2,157.86
ft,16,802.3ad-4NICs-layer2,93.52
ft,16,802.3ad-4NICs-layer2,93.77
ft,16,802.3ad-4NICs-layer2,170.64
ft,16,802.3ad-4NICs-layer2,94.10
ft,16,802.3ad-4NICs-layer2,242.64
ft,16,802.3ad-4NICs-layer2,94.45
ft,16,802.3ad-4NICs-layer2,168.06
ft,16,802.3ad-4NICs-layer2,245.72
ft,16,802.3ad-4NICs-layer2,93.69
ft,16,802.3ad-4NICs-layer2,94.05
ft,16,802.3ad-4NICs-layer2,149.97
ft,16,802.3ad-4NICs-layer2,120.69
ft,16,802.3ad-4NICs-layer2,93.99
ft,16,802.3ad-4NICs-layer2,242.09
