apps,process,bondmode,time
bt,64,802.3ad-4NICs-layer2,277.26
bt,64,802.3ad-4NICs-layer2,295.84
bt,64,802.3ad-4NICs-layer2,269.61
bt,64,802.3ad-4NICs-layer2,257.25
bt,64,802.3ad-4NICs-layer2,262.39
bt,64,802.3ad-4NICs-layer2,247.70
bt,64,802.3ad-4NICs-layer2,264.69
bt,64,802.3ad-4NICs-layer2,265.91
bt,64,802.3ad-4NICs-layer2,264.60
bt,64,802.3ad-4NICs-layer2,276.51
bt,64,802.3ad-4NICs-layer2,289.03
bt,64,802.3ad-4NICs-layer2,248.27
bt,64,802.3ad-4NICs-layer2,264.19
bt,64,802.3ad-4NICs-layer2,297.48
bt,64,802.3ad-4NICs-layer2,259.26
bt,64,802.3ad-4NICs-layer2,287.91
bt,64,802.3ad-4NICs-layer2,265.28
bt,64,802.3ad-4NICs-layer2,277.94
bt,64,802.3ad-4NICs-layer2,247.17
bt,64,802.3ad-4NICs-layer2,290.25
bt,64,802.3ad-4NICs-layer2,278.04
bt,64,802.3ad-4NICs-layer2,292.39
bt,64,802.3ad-4NICs-layer2,278.39
bt,64,802.3ad-4NICs-layer2,296.92
bt,64,802.3ad-4NICs-layer2,263.53
bt,64,802.3ad-4NICs-layer2,237.42
bt,64,802.3ad-4NICs-layer2,259.01
bt,64,802.3ad-4NICs-layer2,291.25
bt,64,802.3ad-4NICs-layer2,267.44
bt,64,802.3ad-4NICs-layer2,241.87
