apps,process,bondmode,time
bt,16,802.3ad-4NICs-layer2,983.06
bt,16,802.3ad-4NICs-layer2,988.67
bt,16,802.3ad-4NICs-layer2,985.31
bt,16,802.3ad-4NICs-layer2,985.43
bt,16,802.3ad-4NICs-layer2,981.64
bt,16,802.3ad-4NICs-layer2,980.9
bt,16,802.3ad-4NICs-layer2,978.84
bt,16,802.3ad-4NICs-layer2,982.01
bt,16,802.3ad-4NICs-layer2,983.11
bt,16,802.3ad-4NICs-layer2,976.29
bt,16,802.3ad-4NICs-layer2,978.42
bt,16,802.3ad-4NICs-layer2,980.16
bt,16,802.3ad-4NICs-layer2,981.68
bt,16,802.3ad-4NICs-layer2,986.31
bt,16,802.3ad-4NICs-layer2,986.06
bt,16,802.3ad-4NICs-layer2,984.05
bt,16,802.3ad-4NICs-layer2,984.81
bt,16,802.3ad-4NICs-layer2,993.86
bt,16,802.3ad-4NICs-layer2,978.94
bt,16,802.3ad-4NICs-layer2,983.76
bt,16,802.3ad-4NICs-layer2,982.92
bt,16,802.3ad-4NICs-layer2,985.64
bt,16,802.3ad-4NICs-layer2,985.96
bt,16,802.3ad-4NICs-layer2,978.78
bt,16,802.3ad-4NICs-layer2,982.97
bt,16,802.3ad-4NICs-layer2,985.99
bt,16,802.3ad-4NICs-layer2,982.23
bt,16,802.3ad-4NICs-layer2,987.86
bt,16,802.3ad-4NICs-layer2,983.38
bt,16,802.3ad-4NICs-layer2,979.91
