apps,process,bondmode,time
is,16,802.3ad-4NICs-layer2-2,14.73
is,16,802.3ad-4NICs-layer2-2,17.21
is,16,802.3ad-4NICs-layer2-2,18.19
is,16,802.3ad-4NICs-layer2-2,17.97
is,16,802.3ad-4NICs-layer2-2,18.37
is,16,802.3ad-4NICs-layer2-2,17.59
is,16,802.3ad-4NICs-layer2-2,16.74
is,16,802.3ad-4NICs-layer2-2,17.39
is,16,802.3ad-4NICs-layer2-2,17.35
is,16,802.3ad-4NICs-layer2-2,16.51
ft,16,802.3ad-4NICs-layer2-2,190.79
ft,16,802.3ad-4NICs-layer2-2,189.93
ft,16,802.3ad-4NICs-layer2-2,190.84
ft,16,802.3ad-4NICs-layer2-2,190.31
ft,16,802.3ad-4NICs-layer2-2,190.93
ft,16,802.3ad-4NICs-layer2-2,180.72
ft,16,802.3ad-4NICs-layer2-2,174.81
ft,16,802.3ad-4NICs-layer2-2,175.24
ft,16,802.3ad-4NICs-layer2-2,175.76
ft,16,802.3ad-4NICs-layer2-2,175.43
is,16,802.3ad-4NICs-layer2-2,18.62
is,16,802.3ad-4NICs-layer2-2,18.12
is,16,802.3ad-4NICs-layer2-2,18.01
is,16,802.3ad-4NICs-layer2-2,18.65
is,16,802.3ad-4NICs-layer2-2,18.22
is,16,802.3ad-4NICs-layer2-2,18.06
is,16,802.3ad-4NICs-layer2-2,18.12
is,16,802.3ad-4NICs-layer2-2,17.9
is,16,802.3ad-4NICs-layer2-2,17.71
is,16,802.3ad-4NICs-layer2-2,18.28
ft,16,802.3ad-4NICs-layer2-2,174.05
ft,16,802.3ad-4NICs-layer2-2,175.82
ft,16,802.3ad-4NICs-layer2-2,174.47
ft,16,802.3ad-4NICs-layer2-2,174.72
ft,16,802.3ad-4NICs-layer2-2,175.83
ft,16,802.3ad-4NICs-layer2-2,174.53
ft,16,802.3ad-4NICs-layer2-2,174.97
ft,16,802.3ad-4NICs-layer2-2,175.09
ft,16,802.3ad-4NICs-layer2-2,175.07
ft,16,802.3ad-4NICs-layer2-2,174.78
bt,16,802.3ad-4NICs-layer2-2,326.98
bt,16,802.3ad-4NICs-layer2-2,326.24
bt,16,802.3ad-4NICs-layer2-2,327.83
bt,16,802.3ad-4NICs-layer2-2,325.11
bt,16,802.3ad-4NICs-layer2-2,327.78
bt,16,802.3ad-4NICs-layer2-2,325.46
bt,16,802.3ad-4NICs-layer2-2,326.32
bt,16,802.3ad-4NICs-layer2-2,326.18
bt,16,802.3ad-4NICs-layer2-2,326.99
bt,16,802.3ad-4NICs-layer2-2,327.42
sp,16,802.3ad-4NICs-layer2-2,313.01
sp,16,802.3ad-4NICs-layer2-2,319.57
sp,16,802.3ad-4NICs-layer2-2,311.85
sp,16,802.3ad-4NICs-layer2-2,312.81
sp,16,802.3ad-4NICs-layer2-2,311.98
sp,16,802.3ad-4NICs-layer2-2,319.6
sp,16,802.3ad-4NICs-layer2-2,314.54
sp,16,802.3ad-4NICs-layer2-2,312.12
sp,16,802.3ad-4NICs-layer2-2,317.37
sp,16,802.3ad-4NICs-layer2-2,313.87
bt,16,802.3ad-4NICs-layer2-2,334.55
bt,16,802.3ad-4NICs-layer2-2,332.55
bt,16,802.3ad-4NICs-layer2-2,333.03
bt,16,802.3ad-4NICs-layer2-2,334.69
