apps,process,bondmode,time
is,16,balance-rr-4NICs-layer2-4,21.61
is,16,balance-rr-4NICs-layer2-4,21.8
is,16,balance-rr-4NICs-layer2-4,20.32
is,16,balance-rr-4NICs-layer2-4,23.08
is,16,balance-rr-4NICs-layer2-4,20.42
is,16,balance-rr-4NICs-layer2-4,21.4
is,16,balance-rr-4NICs-layer2-4,48.83
is,16,balance-rr-4NICs-layer2-4,20.34
is,16,balance-rr-4NICs-layer2-4,21.04
is,16,balance-rr-4NICs-layer2-4,21.74
ft,16,balance-rr-4NICs-layer2-4,204.26
ft,16,balance-rr-4NICs-layer2-4,204.86
ft,16,balance-rr-4NICs-layer2-4,269.64
ft,16,balance-rr-4NICs-layer2-4,210.87
ft,16,balance-rr-4NICs-layer2-4,207.32
ft,16,balance-rr-4NICs-layer2-4,202.41
ft,16,balance-rr-4NICs-layer2-4,201.73
ft,16,balance-rr-4NICs-layer2-4,205.94
ft,16,balance-rr-4NICs-layer2-4,212.11
ft,16,balance-rr-4NICs-layer2-4,219.48
is,16,balance-rr-4NICs-layer2-4,20.91
is,16,balance-rr-4NICs-layer2-4,21.13
is,16,balance-rr-4NICs-layer2-4,20.9
is,16,balance-rr-4NICs-layer2-4,21.31
is,16,balance-rr-4NICs-layer2-4,32.59
is,16,balance-rr-4NICs-layer2-4,22.14
is,16,balance-rr-4NICs-layer2-4,21.83
is,16,balance-rr-4NICs-layer2-4,22.67
is,16,balance-rr-4NICs-layer2-4,25.4
is,16,balance-rr-4NICs-layer2-4,22.39
ft,16,balance-rr-4NICs-layer2-4,219.9
ft,16,balance-rr-4NICs-layer2-4,199.34
ft,16,balance-rr-4NICs-layer2-4,195.3
ft,16,balance-rr-4NICs-layer2-4,193.66
ft,16,balance-rr-4NICs-layer2-4,200.33
ft,16,balance-rr-4NICs-layer2-4,188.78
ft,16,balance-rr-4NICs-layer2-4,191.12
ft,16,balance-rr-4NICs-layer2-4,193.59
ft,16,balance-rr-4NICs-layer2-4,194.15
ft,16,balance-rr-4NICs-layer2-4,203.42
bt,16,balance-rr-4NICs-layer2-4,471.52
bt,16,balance-rr-4NICs-layer2-4,469.61
bt,16,balance-rr-4NICs-layer2-4,451.36
bt,16,balance-rr-4NICs-layer2-4,465.7
bt,16,balance-rr-4NICs-layer2-4,510.23
bt,16,balance-rr-4NICs-layer2-4,511.13
bt,16,balance-rr-4NICs-layer2-4,479.87
bt,16,balance-rr-4NICs-layer2-4,482.51
bt,16,balance-rr-4NICs-layer2-4,514.14
bt,16,balance-rr-4NICs-layer2-4,463.95
sp,16,balance-rr-4NICs-layer2-4,502.33
sp,16,balance-rr-4NICs-layer2-4,527.61
sp,16,balance-rr-4NICs-layer2-4,500.03
sp,16,balance-rr-4NICs-layer2-4,521.98
sp,16,balance-rr-4NICs-layer2-4,481.38
sp,16,balance-rr-4NICs-layer2-4,493.64
sp,16,balance-rr-4NICs-layer2-4,505.79
sp,16,balance-rr-4NICs-layer2-4,497.94
sp,16,balance-rr-4NICs-layer2-4,513.37
sp,16,balance-rr-4NICs-layer2-4,506.62
bt,16,balance-rr-4NICs-layer2-4,523.26
bt,16,balance-rr-4NICs-layer2-4,524.83
bt,16,balance-rr-4NICs-layer2-4,559.8
bt,16,balance-rr-4NICs-layer2-4,553.59
bt,16,balance-rr-4NICs-layer2-4,519.73
bt,16,balance-rr-4NICs-layer2-4,547.24
bt,16,balance-rr-4NICs-layer2-4,556.14
bt,16,balance-rr-4NICs-layer2-4,554.64
bt,16,balance-rr-4NICs-layer2-4,548.99
bt,16,balance-rr-4NICs-layer2-4,530.28
sp,16,balance-rr-4NICs-layer2-4,633.99
sp,16,balance-rr-4NICs-layer2-4,546.72
sp,16,balance-rr-4NICs-layer2-4,617.55
sp,16,balance-rr-4NICs-layer2-4,596.51
sp,16,balance-rr-4NICs-layer2-4,567.06
sp,16,balance-rr-4NICs-layer2-4,561.52
sp,16,balance-rr-4NICs-layer2-4,603.85
sp,16,balance-rr-4NICs-layer2-4,609.75
sp,16,balance-rr-4NICs-layer2-4,609.53
sp,16,balance-rr-4NICs-layer2-4,580.78
bt,16,balance-rr-4NICs-layer2-4,429.21
bt,16,balance-rr-4NICs-layer2-4,456.7
bt,16,balance-rr-4NICs-layer2-4,446.94
bt,16,balance-rr-4NICs-layer2-4,444.29
bt,16,balance-rr-4NICs-layer2-4,452.67
bt,16,balance-rr-4NICs-layer2-4,455.87
bt,16,balance-rr-4NICs-layer2-4,448.18
bt,16,balance-rr-4NICs-layer2-4,439.37
bt,16,balance-rr-4NICs-layer2-4,441.06
bt,16,balance-rr-4NICs-layer2-4,448.51
sp,16,balance-rr-4NICs-layer2-4,589.89
sp,16,balance-rr-4NICs-layer2-4,605.59
sp,16,balance-rr-4NICs-layer2-4,595.77
sp,16,balance-rr-4NICs-layer2-4,621.54
sp,16,balance-rr-4NICs-layer2-4,643.95
sp,16,balance-rr-4NICs-layer2-4,674.74
sp,16,balance-rr-4NICs-layer2-4,645.38
sp,16,balance-rr-4NICs-layer2-4,
sp,16,balance-rr-4NICs-layer2-4,652.48
sp,16,balance-rr-4NICs-layer2-4,623.13
