apps,process,bondmode,time
sp,64,balance-rr-2NICs-layer2-1,275.43
sp,64,balance-rr-2NICs-layer2-1,277.54
sp,64,balance-rr-2NICs-layer2-1,281.54
sp,64,balance-rr-2NICs-layer2-1,285.92
sp,64,balance-rr-2NICs-layer2-1,275.2
sp,64,balance-rr-2NICs-layer2-1,283.75
sp,64,balance-rr-2NICs-layer2-1,280.34
sp,64,balance-rr-2NICs-layer2-1,278.07
sp,64,balance-rr-2NICs-layer2-1,276.69
sp,64,balance-rr-2NICs-layer2-1,281.03
