apps,process,bondmode,time
is,16,balance-rr-2NICs-layer2,8.70
is,16,balance-rr-2NICs-layer2,8.42
is,16,balance-rr-2NICs-layer2,8.31
is,16,balance-rr-2NICs-layer2,8.32
is,16,balance-rr-2NICs-layer2,8.30
is,16,balance-rr-2NICs-layer2,8.37
is,16,balance-rr-2NICs-layer2,8.46
is,16,balance-rr-2NICs-layer2,8.23
is,16,balance-rr-2NICs-layer2,8.52
is,16,balance-rr-2NICs-layer2,8.61
ft,16,balance-rr-2NICs-layer2,80.53
ft,16,balance-rr-2NICs-layer2,80.29
ft,16,balance-rr-2NICs-layer2,80.25
ft,16,balance-rr-2NICs-layer2,80.78
ft,16,balance-rr-2NICs-layer2,80.45
ft,16,balance-rr-2NICs-layer2,80.43
ft,16,balance-rr-2NICs-layer2,81.06
ft,16,balance-rr-2NICs-layer2,80.78
ft,16,balance-rr-2NICs-layer2,80.89
ft,16,balance-rr-2NICs-layer2,80.13
is,16,balance-rr-2NICs-layer2,8.35
is,16,balance-rr-2NICs-layer2,8.35
is,16,balance-rr-2NICs-layer2,8.52
is,16,balance-rr-2NICs-layer2,8.37
is,16,balance-rr-2NICs-layer2,8.22
is,16,balance-rr-2NICs-layer2,8.27
is,16,balance-rr-2NICs-layer2,8.25
is,16,balance-rr-2NICs-layer2,8.41
is,16,balance-rr-2NICs-layer2,8.41
is,16,balance-rr-2NICs-layer2,8.41
ft,16,balance-rr-2NICs-layer2,81.18
ft,16,balance-rr-2NICs-layer2,80.89
ft,16,balance-rr-2NICs-layer2,80.61
ft,16,balance-rr-2NICs-layer2,80.43
ft,16,balance-rr-2NICs-layer2,80.36
ft,16,balance-rr-2NICs-layer2,80.96
ft,16,balance-rr-2NICs-layer2,81.17
ft,16,balance-rr-2NICs-layer2,80.86
ft,16,balance-rr-2NICs-layer2,81.11
ft,16,balance-rr-2NICs-layer2,80.54
bt,16,balance-rr-2NICs-layer2,181.31
bt,16,balance-rr-2NICs-layer2,181.50
bt,16,balance-rr-2NICs-layer2,181.83
bt,16,balance-rr-2NICs-layer2,182.88
bt,16,balance-rr-2NICs-layer2,182.21
bt,16,balance-rr-2NICs-layer2,180.55
bt,16,balance-rr-2NICs-layer2,181.50
bt,16,balance-rr-2NICs-layer2,181.36
bt,16,balance-rr-2NICs-layer2,183.20
bt,16,balance-rr-2NICs-layer2,181.39
sp,16,balance-rr-2NICs-layer2,210.73
sp,16,balance-rr-2NICs-layer2,208.98
sp,16,balance-rr-2NICs-layer2,208.87
sp,16,balance-rr-2NICs-layer2,205.84
sp,16,balance-rr-2NICs-layer2,206.55
sp,16,balance-rr-2NICs-layer2,209.24
sp,16,balance-rr-2NICs-layer2,208.30
sp,16,balance-rr-2NICs-layer2,206.69
sp,16,balance-rr-2NICs-layer2,207.88
sp,16,balance-rr-2NICs-layer2,206.45
bt,16,balance-rr-2NICs-layer2,182.72
bt,16,balance-rr-2NICs-layer2,180.92
bt,16,balance-rr-2NICs-layer2,180.75
bt,16,balance-rr-2NICs-layer2,182.55
bt,16,balance-rr-2NICs-layer2,182.71
bt,16,balance-rr-2NICs-layer2,182.93
bt,16,balance-rr-2NICs-layer2,181.37
bt,16,balance-rr-2NICs-layer2,181.94
bt,16,balance-rr-2NICs-layer2,181.24
bt,16,balance-rr-2NICs-layer2,181.83
sp,16,balance-rr-2NICs-layer2,206.71
sp,16,balance-rr-2NICs-layer2,207.09
sp,16,balance-rr-2NICs-layer2,207.25
sp,16,balance-rr-2NICs-layer2,206.97
sp,16,balance-rr-2NICs-layer2,207.98
sp,16,balance-rr-2NICs-layer2,207.90
sp,16,balance-rr-2NICs-layer2,209.99
sp,16,balance-rr-2NICs-layer2,208.36
sp,16,balance-rr-2NICs-layer2,206.87
sp,16,balance-rr-2NICs-layer2,207.25
bt,16,balance-rr-2NICs-layer2,180.04
bt,16,balance-rr-2NICs-layer2,181.23
bt,16,balance-rr-2NICs-layer2,181.38
bt,16,balance-rr-2NICs-layer2,183.67
bt,16,balance-rr-2NICs-layer2,181.67
bt,16,balance-rr-2NICs-layer2,182.00
bt,16,balance-rr-2NICs-layer2,182.75
bt,16,balance-rr-2NICs-layer2,180.91
bt,16,balance-rr-2NICs-layer2,181.66
bt,16,balance-rr-2NICs-layer2,183.46
sp,16,balance-rr-2NICs-layer2,209.42
sp,16,balance-rr-2NICs-layer2,207.83
sp,16,balance-rr-2NICs-layer2,206.14
sp,16,balance-rr-2NICs-layer2,210.46
sp,16,balance-rr-2NICs-layer2,206.61
sp,16,balance-rr-2NICs-layer2,207.72
sp,16,balance-rr-2NICs-layer2,209.66
sp,16,balance-rr-2NICs-layer2,205.76
sp,16,balance-rr-2NICs-layer2,207.03
sp,16,balance-rr-2NICs-layer2,208.77
bt,16,balance-rr-2NICs-layer2,181.48
bt,16,balance-rr-2NICs-layer2,183.32
bt,16,balance-rr-2NICs-layer2,181.83
bt,16,balance-rr-2NICs-layer2,181.07
bt,16,balance-rr-2NICs-layer2,181.73
bt,16,balance-rr-2NICs-layer2,181.06
bt,16,balance-rr-2NICs-layer2,181.76
bt,16,balance-rr-2NICs-layer2,182.55
bt,16,balance-rr-2NICs-layer2,182.86
bt,16,balance-rr-2NICs-layer2,181.88
sp,16,balance-rr-2NICs-layer2,208.60
sp,16,balance-rr-2NICs-layer2,208.36
sp,16,balance-rr-2NICs-layer2,207.09
sp,16,balance-rr-2NICs-layer2,206.13
sp,16,balance-rr-2NICs-layer2,209.55
sp,16,balance-rr-2NICs-layer2,207.55
sp,16,balance-rr-2NICs-layer2,208.62
sp,16,balance-rr-2NICs-layer2,208.62
sp,16,balance-rr-2NICs-layer2,209.39
sp,16,balance-rr-2NICs-layer2,210.28
is,64,balance-rr-2NICs-layer2,13.30
is,64,balance-rr-2NICs-layer2,13.06
is,64,balance-rr-2NICs-layer2,13.50
is,64,balance-rr-2NICs-layer2,13.31
is,64,balance-rr-2NICs-layer2,13.09
is,64,balance-rr-2NICs-layer2,13.09
is,64,balance-rr-2NICs-layer2,13.31
is,64,balance-rr-2NICs-layer2,13.23
is,64,balance-rr-2NICs-layer2,13.37
is,64,balance-rr-2NICs-layer2,13.11
ft,64,balance-rr-2NICs-layer2,79.39
ft,64,balance-rr-2NICs-layer2,78.71
ft,64,balance-rr-2NICs-layer2,79.01
ft,64,balance-rr-2NICs-layer2,78.41
ft,64,balance-rr-2NICs-layer2,79.63
ft,64,balance-rr-2NICs-layer2,79.50
ft,64,balance-rr-2NICs-layer2,78.37
ft,64,balance-rr-2NICs-layer2,78.86
ft,64,balance-rr-2NICs-layer2,78.86
ft,64,balance-rr-2NICs-layer2,78.49
is,64,balance-rr-2NICs-layer2,13.44
is,64,balance-rr-2NICs-layer2,13.45
is,64,balance-rr-2NICs-layer2,13.18
is,64,balance-rr-2NICs-layer2,13.61
is,64,balance-rr-2NICs-layer2,13.61
is,64,balance-rr-2NICs-layer2,13.25
is,64,balance-rr-2NICs-layer2,13.83
is,64,balance-rr-2NICs-layer2,13.67
is,64,balance-rr-2NICs-layer2,13.39
is,64,balance-rr-2NICs-layer2,13.46
ft,64,balance-rr-2NICs-layer2,78.41
ft,64,balance-rr-2NICs-layer2,80.52
ft,64,balance-rr-2NICs-layer2,77.88
ft,64,balance-rr-2NICs-layer2,80.09
ft,64,balance-rr-2NICs-layer2,76.80
ft,64,balance-rr-2NICs-layer2,78.58
ft,64,balance-rr-2NICs-layer2,77.55
ft,64,balance-rr-2NICs-layer2,79.15
ft,64,balance-rr-2NICs-layer2,78.56
ft,64,balance-rr-2NICs-layer2,78.48
bt,64,balance-rr-2NICs-layer2,173.90
bt,64,balance-rr-2NICs-layer2,174.69
bt,64,balance-rr-2NICs-layer2,172.65
bt,64,balance-rr-2NICs-layer2,173.75
bt,64,balance-rr-2NICs-layer2,174.42
bt,64,balance-rr-2NICs-layer2,171.34
bt,64,balance-rr-2NICs-layer2,172.76
bt,64,balance-rr-2NICs-layer2,172.72
bt,64,balance-rr-2NICs-layer2,172.07
bt,64,balance-rr-2NICs-layer2,173.14
sp,64,balance-rr-2NICs-layer2,275.43
sp,64,balance-rr-2NICs-layer2,277.54
sp,64,balance-rr-2NICs-layer2,281.54
sp,64,balance-rr-2NICs-layer2,285.92
sp,64,balance-rr-2NICs-layer2,275.20
sp,64,balance-rr-2NICs-layer2,283.75
