apps,process,bondmode,time
bt,64,balance-rr-2NICs-layer2-1,173.9
bt,64,balance-rr-2NICs-layer2-1,174.69
bt,64,balance-rr-2NICs-layer2-1,172.65
bt,64,balance-rr-2NICs-layer2-1,173.75
bt,64,balance-rr-2NICs-layer2-1,174.42
bt,64,balance-rr-2NICs-layer2-1,171.34
bt,64,balance-rr-2NICs-layer2-1,172.76
bt,64,balance-rr-2NICs-layer2-1,172.72
bt,64,balance-rr-2NICs-layer2-1,172.07
bt,64,balance-rr-2NICs-layer2-1,173.14
