apps,process,bondmode,time
sp,16,balance-rr-4NICs-layer2-1,206.12
sp,16,balance-rr-4NICs-layer2-1,204.03
sp,16,balance-rr-4NICs-layer2-1,207.93
sp,16,balance-rr-4NICs-layer2-1,205.17
sp,16,balance-rr-4NICs-layer2-1,203.94
sp,16,balance-rr-4NICs-layer2-1,205.08
sp,16,balance-rr-4NICs-layer2-1,205.23
sp,16,balance-rr-4NICs-layer2-1,204.68
sp,16,balance-rr-4NICs-layer2-1,203.44
sp,16,balance-rr-4NICs-layer2-1,204.17
sp,16,balance-rr-4NICs-layer2-1,204.57
sp,16,balance-rr-4NICs-layer2-1,204.06
sp,16,balance-rr-4NICs-layer2-1,204.02
sp,16,balance-rr-4NICs-layer2-1,202.22
sp,16,balance-rr-4NICs-layer2-1,202.22
sp,16,balance-rr-4NICs-layer2-1,207.23
sp,16,balance-rr-4NICs-layer2-1,205.17
sp,16,balance-rr-4NICs-layer2-1,205.59
sp,16,balance-rr-4NICs-layer2-1,204.39
sp,16,balance-rr-4NICs-layer2-1,205.4
sp,16,balance-rr-4NICs-layer2-1,204.31
sp,16,balance-rr-4NICs-layer2-1,203.9
sp,16,balance-rr-4NICs-layer2-1,203.3
sp,16,balance-rr-4NICs-layer2-1,205.5
sp,16,balance-rr-4NICs-layer2-1,203.6
sp,16,balance-rr-4NICs-layer2-1,206.33
sp,16,balance-rr-4NICs-layer2-1,203.35
sp,16,balance-rr-4NICs-layer2-1,204.04
sp,16,balance-rr-4NICs-layer2-1,201.08
sp,16,balance-rr-4NICs-layer2-1,205.45
