apps,process,bondmode,time
ft,64,balance-rr-4NICs-layer2-1,60.65
ft,64,balance-rr-4NICs-layer2-1,60.93
ft,64,balance-rr-4NICs-layer2-1,60.47
ft,64,balance-rr-4NICs-layer2-1,61.46
ft,64,balance-rr-4NICs-layer2-1,61.46
ft,64,balance-rr-4NICs-layer2-1,61.42
ft,64,balance-rr-4NICs-layer2-1,61.3
ft,64,balance-rr-4NICs-layer2-1,61.02
ft,64,balance-rr-4NICs-layer2-1,61.14
ft,64,balance-rr-4NICs-layer2-1,60.88
ft,64,balance-rr-4NICs-layer2-1,61.99
ft,64,balance-rr-4NICs-layer2-1,61.09
ft,64,balance-rr-4NICs-layer2-1,61.12
ft,64,balance-rr-4NICs-layer2-1,60.78
ft,64,balance-rr-4NICs-layer2-1,62.18
ft,64,balance-rr-4NICs-layer2-1,61.3
ft,64,balance-rr-4NICs-layer2-1,61.15
ft,64,balance-rr-4NICs-layer2-1,61.43
ft,64,balance-rr-4NICs-layer2-1,62
ft,64,balance-rr-4NICs-layer2-1,60.85
ft,64,balance-rr-4NICs-layer2-1,61.77
ft,64,balance-rr-4NICs-layer2-1,61.49
ft,64,balance-rr-4NICs-layer2-1,62.55
ft,64,balance-rr-4NICs-layer2-1,61.54
ft,64,balance-rr-4NICs-layer2-1,61.13
ft,64,balance-rr-4NICs-layer2-1,61.16
ft,64,balance-rr-4NICs-layer2-1,61.26
ft,64,balance-rr-4NICs-layer2-1,62.06
ft,64,balance-rr-4NICs-layer2-1,62.27
ft,64,balance-rr-4NICs-layer2-1,61.45
