apps,bondmode,bytes,time,mbytes-sec
intel,Balance_Round_Robin-4NICs-layer2,4,26.42,0.15
intel,Balance_Round_Robin-4NICs-layer2,8,26.39,0.30
intel,Balance_Round_Robin-4NICs-layer2,16,26.40,0.61
intel,Balance_Round_Robin-4NICs-layer2,32,28.24,1.13
intel,Balance_Round_Robin-4NICs-layer2,64,26.54,2.41
intel,Balance_Round_Robin-4NICs-layer2,128,26.88,4.76
intel,Balance_Round_Robin-4NICs-layer2,256,27.10,9.45
intel,Balance_Round_Robin-4NICs-layer2,512,27.82,18.40
intel,Balance_Round_Robin-4NICs-layer2,1024,29.21,35.06
intel,Balance_Round_Robin-4NICs-layer2,2048,32.86,62.33
intel,Balance_Round_Robin-4NICs-layer2,4096,40.29,101.66
intel,Balance_Round_Robin-4NICs-layer2,8192,47.95,170.84
intel,Balance_Round_Robin-4NICs-layer2,16384,68.48,239.26
intel,Balance_Round_Robin-4NICs-layer2,32768,55.07,595.05
intel,Balance_Round_Robin-4NICs-layer2,65536,113.23,578.80
intel,Balance_Round_Robin-4NICs-layer2,131072,166.35,787.94
intel,Balance_Round_Robin-4NICs-layer2,262144,259.68,1009.51
intel,Balance_Round_Robin-4NICs-layer2,524288,436.34,1201.55
intel,Balance_Round_Robin-4NICs-layer2,1048576,857.74,1222.49
intel,Balance_Round_Robin-4NICs-layer2,2097152,1824.65,1149.34
intel,Balance_Round_Robin-4NICs-layer2,4194304,3323.73,1261.93
intel,Balance_Round_Robin-4NICs-layer2,0,25.69,0.00
intel,Balance_Round_Robin-4NICs-layer2,1,26.29,0.04
intel,Balance_Round_Robin-4NICs-layer2,2,26.36,0.08
intel,Balance_Round_Robin-4NICs-layer2,4,26.26,0.15
intel,Balance_Round_Robin-4NICs-layer2,8,26.40,0.30
intel,Balance_Round_Robin-4NICs-layer2,16,26.18,0.61
intel,Balance_Round_Robin-4NICs-layer2,32,26.52,1.21
intel,Balance_Round_Robin-4NICs-layer2,64,26.58,2.41
intel,Balance_Round_Robin-4NICs-layer2,128,26.76,4.78
intel,Balance_Round_Robin-4NICs-layer2,256,27.22,9.40
intel,Balance_Round_Robin-4NICs-layer2,512,27.85,18.38
intel,Balance_Round_Robin-4NICs-layer2,1024,28.89,35.45
intel,Balance_Round_Robin-4NICs-layer2,2048,32.06,63.88
intel,Balance_Round_Robin-4NICs-layer2,4096,39.63,103.35
