apps,process,bondmode,time
sp,64,native-1instance,280.84
sp,64,native-1instance,283.22
sp,64,native-1instance,292.56
sp,64,native-1instance,285.45
sp,64,native-1instance,294.97
sp,64,native-1instance,286.63
sp,64,native-1instance,292.07
sp,64,native-1instance,287.84
sp,64,native-1instance,285.38
sp,64,native-1instance,289.11
