apps,process,bondmode,time
sp,16,native-1instance,216.74
sp,16,native-1instance,217.87
sp,16,native-1instance,218.82
sp,16,native-1instance,219.7
sp,16,native-1instance,215.47
sp,16,native-1instance,217.15
sp,16,native-1instance,216.72
sp,16,native-1instance,216.55
sp,16,native-1instance,215.57
sp,16,native-1instance,218.24
