apps,process,bondmode,time
ft,16,native-1instance,112.92
ft,16,native-1instance,113.18
ft,16,native-1instance,113.9
ft,16,native-1instance,112.98
ft,16,native-1instance,113.37
ft,16,native-1instance,113.08
ft,16,native-1instance,113.71
ft,16,native-1instance,112.92
ft,16,native-1instance,112.85
ft,16,native-1instance,113.55
