apps,process,bondmode,time
is,16,native-1instance,11.93
is,16,native-1instance,11.85
is,16,native-1instance,11.96
is,16,native-1instance,11.74
is,16,native-1instance,11.55
is,16,native-1instance,11.83
is,16,native-1instance,11.63
is,16,native-1instance,11.83
is,16,native-1instance,11.87
is,16,native-1instance,11.9
