apps,process,bondmode,time
ft,64,802.3ad-4NICs-layer2,115.32
ft,64,802.3ad-4NICs-layer2,114.99
ft,64,802.3ad-4NICs-layer2,115.35
ft,64,802.3ad-4NICs-layer2,115.62
ft,64,802.3ad-4NICs-layer2,115.24
ft,64,802.3ad-4NICs-layer2,114.12
is,64,802.3ad-4NICs-layer2,16.08
is,64,802.3ad-4NICs-layer2,15.86
is,64,802.3ad-4NICs-layer2,16.09
is,64,802.3ad-4NICs-layer2,15.75
is,64,802.3ad-4NICs-layer2,15.65
is,64,802.3ad-4NICs-layer2,15.63
is,64,802.3ad-4NICs-layer2,15.54
is,64,802.3ad-4NICs-layer2,15.58
is,64,802.3ad-4NICs-layer2,15.90
is,64,802.3ad-4NICs-layer2,15.99
ft,64,802.3ad-4NICs-layer2,115.30
ft,64,802.3ad-4NICs-layer2,115.09
ft,64,802.3ad-4NICs-layer2,114.78
ft,64,802.3ad-4NICs-layer2,115.46
ft,64,802.3ad-4NICs-layer2,114.84
ft,64,802.3ad-4NICs-layer2,116.39
ft,64,802.3ad-4NICs-layer2,114.74
ft,64,802.3ad-4NICs-layer2,115.97
ft,64,802.3ad-4NICs-layer2,115.76
ft,64,802.3ad-4NICs-layer2,115.25
bt,64,802.3ad-4NICs-layer2,173.04
bt,64,802.3ad-4NICs-layer2,175.02
bt,64,802.3ad-4NICs-layer2,175.11
bt,64,802.3ad-4NICs-layer2,173.60
bt,64,802.3ad-4NICs-layer2,174.65
bt,64,802.3ad-4NICs-layer2,172.59
bt,64,802.3ad-4NICs-layer2,175.08
bt,64,802.3ad-4NICs-layer2,174.14
bt,64,802.3ad-4NICs-layer2,173.79
bt,64,802.3ad-4NICs-layer2,174.55
sp,64,802.3ad-4NICs-layer2,280.84
sp,64,802.3ad-4NICs-layer2,283.22
sp,64,802.3ad-4NICs-layer2,292.56
sp,64,802.3ad-4NICs-layer2,285.45
sp,64,802.3ad-4NICs-layer2,294.97
sp,64,802.3ad-4NICs-layer2,286.63
sp,64,802.3ad-4NICs-layer2,292.07
sp,64,802.3ad-4NICs-layer2,287.84
sp,64,802.3ad-4NICs-layer2,285.38
sp,64,802.3ad-4NICs-layer2,289.11
bt,64,802.3ad-4NICs-layer2,176.90
bt,64,802.3ad-4NICs-layer2,177.44
bt,64,802.3ad-4NICs-layer2,176.49
bt,64,802.3ad-4NICs-layer2,173.76
bt,64,802.3ad-4NICs-layer2,176.86
bt,64,802.3ad-4NICs-layer2,174.79
bt,64,802.3ad-4NICs-layer2,175.65
bt,64,802.3ad-4NICs-layer2,174.35
bt,64,802.3ad-4NICs-layer2,175.08
bt,64,802.3ad-4NICs-layer2,173.07
sp,64,802.3ad-4NICs-layer2,288.11
sp,64,802.3ad-4NICs-layer2,289.85
sp,64,802.3ad-4NICs-layer2,283.44
sp,64,802.3ad-4NICs-layer2,288.83
sp,64,802.3ad-4NICs-layer2,289.67
sp,64,802.3ad-4NICs-layer2,284.78
sp,64,802.3ad-4NICs-layer2,286.37
sp,64,802.3ad-4NICs-layer2,289.24
sp,64,802.3ad-4NICs-layer2,286.93
sp,64,802.3ad-4NICs-layer2,296.43
bt,64,802.3ad-4NICs-layer2,176.31
bt,64,802.3ad-4NICs-layer2,174.81
bt,64,802.3ad-4NICs-layer2,175.50
bt,64,802.3ad-4NICs-layer2,177.06
bt,64,802.3ad-4NICs-layer2,173.37
bt,64,802.3ad-4NICs-layer2,176.62
bt,64,802.3ad-4NICs-layer2,174.73
bt,64,802.3ad-4NICs-layer2,178.38
bt,64,802.3ad-4NICs-layer2,175.32
bt,64,802.3ad-4NICs-layer2,173.87
sp,64,802.3ad-4NICs-layer2,288.67
sp,64,802.3ad-4NICs-layer2,289.98
sp,64,802.3ad-4NICs-layer2,292.97
sp,64,802.3ad-4NICs-layer2,287.69
sp,64,802.3ad-4NICs-layer2,288.58
sp,64,802.3ad-4NICs-layer2,290.09
sp,64,802.3ad-4NICs-layer2,290.74
sp,64,802.3ad-4NICs-layer2,289.62
sp,64,802.3ad-4NICs-layer2,287.91
sp,64,802.3ad-4NICs-layer2,283.34
bt,64,802.3ad-4NICs-layer2,174.26
bt,64,802.3ad-4NICs-layer2,175.29
bt,64,802.3ad-4NICs-layer2,174.69
bt,64,802.3ad-4NICs-layer2,175.32
bt,64,802.3ad-4NICs-layer2,174.76
bt,64,802.3ad-4NICs-layer2,174.64
bt,64,802.3ad-4NICs-layer2,175.53
bt,64,802.3ad-4NICs-layer2,173.68
