apps,process,bondmode,time
is,16,802.3ad-2NICs-layer2-2,22.2
is,16,802.3ad-2NICs-layer2-2,21.25
is,16,802.3ad-2NICs-layer2-2,21.34
is,16,802.3ad-2NICs-layer2-2,20.83
is,16,802.3ad-2NICs-layer2-2,21.18
is,16,802.3ad-2NICs-layer2-2,20.46
is,16,802.3ad-2NICs-layer2-2,19.52
is,16,802.3ad-2NICs-layer2-2,19.59
is,16,802.3ad-2NICs-layer2-2,20.63
is,16,802.3ad-2NICs-layer2-2,20.35
ft,16,802.3ad-2NICs-layer2-2,201.5
ft,16,802.3ad-2NICs-layer2-2,202.23
ft,16,802.3ad-2NICs-layer2-2,214.73
ft,16,802.3ad-2NICs-layer2-2,200.74
ft,16,802.3ad-2NICs-layer2-2,197.14
ft,16,802.3ad-2NICs-layer2-2,195.09
ft,16,802.3ad-2NICs-layer2-2,206.55
ft,16,802.3ad-2NICs-layer2-2,198.26
ft,16,802.3ad-2NICs-layer2-2,198.44
ft,16,802.3ad-2NICs-layer2-2,213.51
is,16,802.3ad-2NICs-layer2-2,21.51
is,16,802.3ad-2NICs-layer2-2,21.65
is,16,802.3ad-2NICs-layer2-2,22.32
is,16,802.3ad-2NICs-layer2-2,21.49
is,16,802.3ad-2NICs-layer2-2,21.57
is,16,802.3ad-2NICs-layer2-2,22.78
is,16,802.3ad-2NICs-layer2-2,19.76
is,16,802.3ad-2NICs-layer2-2,23.22
is,16,802.3ad-2NICs-layer2-2,22.23
is,16,802.3ad-2NICs-layer2-2,22.41
ft,16,802.3ad-2NICs-layer2-2,201.14
ft,16,802.3ad-2NICs-layer2-2,200.88
ft,16,802.3ad-2NICs-layer2-2,201.31
ft,16,802.3ad-2NICs-layer2-2,201.02
ft,16,802.3ad-2NICs-layer2-2,200.68
ft,16,802.3ad-2NICs-layer2-2,201.56
ft,16,802.3ad-2NICs-layer2-2,200.44
ft,16,802.3ad-2NICs-layer2-2,202.19
ft,16,802.3ad-2NICs-layer2-2,200.16
ft,16,802.3ad-2NICs-layer2-2,200.3
bt,16,802.3ad-2NICs-layer2-2,345.88
bt,16,802.3ad-2NICs-layer2-2,346.01
bt,16,802.3ad-2NICs-layer2-2,346.57
bt,16,802.3ad-2NICs-layer2-2,345.91
bt,16,802.3ad-2NICs-layer2-2,345.57
bt,16,802.3ad-2NICs-layer2-2,344.6
bt,16,802.3ad-2NICs-layer2-2,345.85
bt,16,802.3ad-2NICs-layer2-2,345.98
bt,16,802.3ad-2NICs-layer2-2,347.41
bt,16,802.3ad-2NICs-layer2-2,347.04
sp,16,802.3ad-2NICs-layer2-2,337.77
sp,16,802.3ad-2NICs-layer2-2,333.27
sp,16,802.3ad-2NICs-layer2-2,338.83
sp,16,802.3ad-2NICs-layer2-2,337.34
sp,16,802.3ad-2NICs-layer2-2,338.41
sp,16,802.3ad-2NICs-layer2-2,336.21
sp,16,802.3ad-2NICs-layer2-2,336.8
sp,16,802.3ad-2NICs-layer2-2,334.34
sp,16,802.3ad-2NICs-layer2-2,334.42
sp,16,802.3ad-2NICs-layer2-2,338.01
bt,16,802.3ad-2NICs-layer2-2,354.53
bt,16,802.3ad-2NICs-layer2-2,353.59
bt,16,802.3ad-2NICs-layer2-2,354.33
bt,16,802.3ad-2NICs-layer2-2,355.28
bt,16,802.3ad-2NICs-layer2-2,355.73
bt,16,802.3ad-2NICs-layer2-2,354.08
bt,16,802.3ad-2NICs-layer2-2,353.21
bt,16,802.3ad-2NICs-layer2-2,355.01
bt,16,802.3ad-2NICs-layer2-2,353.9
bt,16,802.3ad-2NICs-layer2-2,353.62
sp,16,802.3ad-2NICs-layer2-2,357.89
sp,16,802.3ad-2NICs-layer2-2,353.96
sp,16,802.3ad-2NICs-layer2-2,354.66
sp,16,802.3ad-2NICs-layer2-2,353.02
sp,16,802.3ad-2NICs-layer2-2,354.64
sp,16,802.3ad-2NICs-layer2-2,352.25
sp,16,802.3ad-2NICs-layer2-2,350.94
sp,16,802.3ad-2NICs-layer2-2,354.26
sp,16,802.3ad-2NICs-layer2-2,354.48
sp,16,802.3ad-2NICs-layer2-2,352.92
bt,16,802.3ad-2NICs-layer2-2,337.58
bt,16,802.3ad-2NICs-layer2-2,338.58
bt,16,802.3ad-2NICs-layer2-2,339.39
bt,16,802.3ad-2NICs-layer2-2,336.73
bt,16,802.3ad-2NICs-layer2-2,338.91
bt,16,802.3ad-2NICs-layer2-2,336.57
bt,16,802.3ad-2NICs-layer2-2,336.66
bt,16,802.3ad-2NICs-layer2-2,337.16
bt,16,802.3ad-2NICs-layer2-2,337.29
bt,16,802.3ad-2NICs-layer2-2,337.48
sp,16,802.3ad-2NICs-layer2-2,389.06
sp,16,802.3ad-2NICs-layer2-2,393.94
sp,16,802.3ad-2NICs-layer2-2,391.54
sp,16,802.3ad-2NICs-layer2-2,390.27
sp,16,802.3ad-2NICs-layer2-2,386.97
sp,16,802.3ad-2NICs-layer2-2,387.19
sp,16,802.3ad-2NICs-layer2-2,388.61
sp,16,802.3ad-2NICs-layer2-2,388.49
sp,16,802.3ad-2NICs-layer2-2,390.94
sp,16,802.3ad-2NICs-layer2-2,390.78
bt,16,802.3ad-2NICs-layer2-2,366.13
bt,16,802.3ad-2NICs-layer2-2,367.62
bt,16,802.3ad-2NICs-layer2-2,366.63
bt,16,802.3ad-2NICs-layer2-2,366.31
bt,16,802.3ad-2NICs-layer2-2,366.9
bt,16,802.3ad-2NICs-layer2-2,367.61
bt,16,802.3ad-2NICs-layer2-2,366.39
bt,16,802.3ad-2NICs-layer2-2,365.76
bt,16,802.3ad-2NICs-layer2-2,366.44
bt,16,802.3ad-2NICs-layer2-2,366.86
sp,16,802.3ad-2NICs-layer2-2,326.86
sp,16,802.3ad-2NICs-layer2-2,328.09
sp,16,802.3ad-2NICs-layer2-2,327.94
sp,16,802.3ad-2NICs-layer2-2,329.43
sp,16,802.3ad-2NICs-layer2-2,333.37
sp,16,802.3ad-2NICs-layer2-2,329.03
sp,16,802.3ad-2NICs-layer2-2,328.24
sp,16,802.3ad-2NICs-layer2-2,327.12
sp,16,802.3ad-2NICs-layer2-2,327.5
sp,16,802.3ad-2NICs-layer2-2,327.45
is,64,802.3ad-2NICs-layer2-2,30.74
is,64,802.3ad-2NICs-layer2-2,29.69
is,64,802.3ad-2NICs-layer2-2,30.09
is,64,802.3ad-2NICs-layer2-2,29.98
is,64,802.3ad-2NICs-layer2-2,30.27
is,64,802.3ad-2NICs-layer2-2,30.34
is,64,802.3ad-2NICs-layer2-2,30.46
is,64,802.3ad-2NICs-layer2-2,30.45
is,64,802.3ad-2NICs-layer2-2,30.14
is,64,802.3ad-2NICs-layer2-2,30.19
ft,64,802.3ad-2NICs-layer2-2,176.24
ft,64,802.3ad-2NICs-layer2-2,180.94
ft,64,802.3ad-2NICs-layer2-2,182.49
ft,64,802.3ad-2NICs-layer2-2,176.67
ft,64,802.3ad-2NICs-layer2-2,181.37
ft,64,802.3ad-2NICs-layer2-2,184.1
ft,64,802.3ad-2NICs-layer2-2,176.56
ft,64,802.3ad-2NICs-layer2-2,178.08
ft,64,802.3ad-2NICs-layer2-2,180.58
ft,64,802.3ad-2NICs-layer2-2,182.78
is,64,802.3ad-2NICs-layer2-2,35.27
is,64,802.3ad-2NICs-layer2-2,38.08
is,64,802.3ad-2NICs-layer2-2,35.49
is,64,802.3ad-2NICs-layer2-2,35.52
is,64,802.3ad-2NICs-layer2-2,35.57
is,64,802.3ad-2NICs-layer2-2,36.16
is,64,802.3ad-2NICs-layer2-2,35.18
is,64,802.3ad-2NICs-layer2-2,34
is,64,802.3ad-2NICs-layer2-2,35.79
is,64,802.3ad-2NICs-layer2-2,37.79
ft,64,802.3ad-2NICs-layer2-2,155.78
ft,64,802.3ad-2NICs-layer2-2,156.63
ft,64,802.3ad-2NICs-layer2-2,157.42
ft,64,802.3ad-2NICs-layer2-2,152.55
ft,64,802.3ad-2NICs-layer2-2,155.27
ft,64,802.3ad-2NICs-layer2-2,157.26
ft,64,802.3ad-2NICs-layer2-2,153.78
ft,64,802.3ad-2NICs-layer2-2,151.12
ft,64,802.3ad-2NICs-layer2-2,150.34
ft,64,802.3ad-2NICs-layer2-2,151.56
bt,64,802.3ad-2NICs-layer2-2,294.35
bt,64,802.3ad-2NICs-layer2-2,297.21
bt,64,802.3ad-2NICs-layer2-2,291.92
bt,64,802.3ad-2NICs-layer2-2,295.21
bt,64,802.3ad-2NICs-layer2-2,293.01
bt,64,802.3ad-2NICs-layer2-2,294.07
bt,64,802.3ad-2NICs-layer2-2,293.11
bt,64,802.3ad-2NICs-layer2-2,294.32
bt,64,802.3ad-2NICs-layer2-2,292.53
bt,64,802.3ad-2NICs-layer2-2,291.98
sp,64,802.3ad-2NICs-layer2-2,512.34
sp,64,802.3ad-2NICs-layer2-2,510.5
sp,64,802.3ad-2NICs-layer2-2,508.94
sp,64,802.3ad-2NICs-layer2-2,512.44
sp,64,802.3ad-2NICs-layer2-2,514.1
sp,64,802.3ad-2NICs-layer2-2,511.57
sp,64,802.3ad-2NICs-layer2-2,504.95
sp,64,802.3ad-2NICs-layer2-2,509.12
sp,64,802.3ad-2NICs-layer2-2,512.47
sp,64,802.3ad-2NICs-layer2-2,512.23
bt,64,802.3ad-2NICs-layer2-2,311.46
bt,64,802.3ad-2NICs-layer2-2,310.49
bt,64,802.3ad-2NICs-layer2-2,316.32
bt,64,802.3ad-2NICs-layer2-2,313.56
bt,64,802.3ad-2NICs-layer2-2,311.63
bt,64,802.3ad-2NICs-layer2-2,309.3
bt,64,802.3ad-2NICs-layer2-2,311.18
bt,64,802.3ad-2NICs-layer2-2,318.81
bt,64,802.3ad-2NICs-layer2-2,310.19
bt,64,802.3ad-2NICs-layer2-2,309.7
sp,64,802.3ad-2NICs-layer2-2,538.1
sp,64,802.3ad-2NICs-layer2-2,532.59
sp,64,802.3ad-2NICs-layer2-2,530.58
sp,64,802.3ad-2NICs-layer2-2,532.52
sp,64,802.3ad-2NICs-layer2-2,531.99
sp,64,802.3ad-2NICs-layer2-2,526.73
sp,64,802.3ad-2NICs-layer2-2,532.23
sp,64,802.3ad-2NICs-layer2-2,528.93
sp,64,802.3ad-2NICs-layer2-2,536.13
sp,64,802.3ad-2NICs-layer2-2,533.28
bt,64,802.3ad-2NICs-layer2-2,294.33
bt,64,802.3ad-2NICs-layer2-2,293.64
bt,64,802.3ad-2NICs-layer2-2,296.88
bt,64,802.3ad-2NICs-layer2-2,299.06
bt,64,802.3ad-2NICs-layer2-2,295.5
bt,64,802.3ad-2NICs-layer2-2,294.52
bt,64,802.3ad-2NICs-layer2-2,291.86
bt,64,802.3ad-2NICs-layer2-2,292.7
bt,64,802.3ad-2NICs-layer2-2,294.57
bt,64,802.3ad-2NICs-layer2-2,308.79
sp,64,802.3ad-2NICs-layer2-2,516.22
sp,64,802.3ad-2NICs-layer2-2,519.08
sp,64,802.3ad-2NICs-layer2-2,517.77
sp,64,802.3ad-2NICs-layer2-2,514.39
sp,64,802.3ad-2NICs-layer2-2,515.07
sp,64,802.3ad-2NICs-layer2-2,514.56
sp,64,802.3ad-2NICs-layer2-2,514.19
sp,64,802.3ad-2NICs-layer2-2,513.54
sp,64,802.3ad-2NICs-layer2-2,509.84
sp,64,802.3ad-2NICs-layer2-2,518.73
bt,64,802.3ad-2NICs-layer2-2,296.31
bt,64,802.3ad-2NICs-layer2-2,297.83
bt,64,802.3ad-2NICs-layer2-2,297.37
bt,64,802.3ad-2NICs-layer2-2,295.63
bt,64,802.3ad-2NICs-layer2-2,295.3
bt,64,802.3ad-2NICs-layer2-2,296.8
bt,64,802.3ad-2NICs-layer2-2,295.43
bt,64,802.3ad-2NICs-layer2-2,295.2
bt,64,802.3ad-2NICs-layer2-2,292.95
bt,64,802.3ad-2NICs-layer2-2,293.18
sp,64,802.3ad-2NICs-layer2-2,514.09
sp,64,802.3ad-2NICs-layer2-2,507.56
sp,64,802.3ad-2NICs-layer2-2,514.13
sp,64,802.3ad-2NICs-layer2-2,514.75
sp,64,802.3ad-2NICs-layer2-2,516.44
sp,64,802.3ad-2NICs-layer2-2,515.99
sp,64,802.3ad-2NICs-layer2-2,513.66
sp,64,802.3ad-2NICs-layer2-2,513.86
sp,64,802.3ad-2NICs-layer2-2,516.33
sp,64,802.3ad-2NICs-layer2-2,508.83
