apps,process,bondmode,time
is,64,802.3ad-2NICs-layer2-1,15.25
is,64,802.3ad-2NICs-layer2-1,14.67
is,64,802.3ad-2NICs-layer2-1,15.07
is,64,802.3ad-2NICs-layer2-1,15.41
is,64,802.3ad-2NICs-layer2-1,14.71
is,64,802.3ad-2NICs-layer2-1,14.84
is,64,802.3ad-2NICs-layer2-1,15.05
is,64,802.3ad-2NICs-layer2-1,15.03
is,64,802.3ad-2NICs-layer2-1,14.95
is,64,802.3ad-2NICs-layer2-1,15.33
