is,16,802.3ad-4NICs-layer2,25.39
is,16,802.3ad-4NICs-layer2,22.53
is,16,802.3ad-4NICs-layer2,23.01
is,16,802.3ad-4NICs-layer2,20.85
is,16,802.3ad-4NICs-layer2,21.84
is,16,802.3ad-4NICs-layer2,19.82
is,16,802.3ad-4NICs-layer2,23.86
is,16,802.3ad-4NICs-layer2,22.55
is,16,802.3ad-4NICs-layer2,20.43
is,16,802.3ad-4NICs-layer2,22.29
is,16,802.3ad-4NICs-layer2,20.74
is,16,802.3ad-4NICs-layer2,22.26
is,16,802.3ad-4NICs-layer2,23.97
is,16,802.3ad-4NICs-layer2,19.51
is,16,802.3ad-4NICs-layer2,22.65
is,16,802.3ad-4NICs-layer2,22.96
is,16,802.3ad-4NICs-layer2,21.30
is,16,802.3ad-4NICs-layer2,23.73
is,16,802.3ad-4NICs-layer2,20.03
is,16,802.3ad-4NICs-layer2,22.55
is,16,802.3ad-4NICs-layer2,22.52
is,16,802.3ad-4NICs-layer2,20.79
is,16,802.3ad-4NICs-layer2,22.64
is,16,802.3ad-4NICs-layer2,20.13
is,16,802.3ad-4NICs-layer2,22.04
is,16,802.3ad-4NICs-layer2,23.11
is,16,802.3ad-4NICs-layer2,19.91
is,16,802.3ad-4NICs-layer2,24.06
is,16,802.3ad-4NICs-layer2,21.56
is,16,802.3ad-4NICs-layer2,21.02
ft,16,802.3ad-4NICs-layer2,280.82
ft,16,802.3ad-4NICs-layer2,266.45
ft,16,802.3ad-4NICs-layer2,265.92
ft,16,802.3ad-4NICs-layer2,273.58
ft,16,802.3ad-4NICs-layer2,277.23
ft,16,802.3ad-4NICs-layer2,268.73
ft,16,802.3ad-4NICs-layer2,272.88
ft,16,802.3ad-4NICs-layer2,269.00
ft,16,802.3ad-4NICs-layer2,275.65
ft,16,802.3ad-4NICs-layer2,272.78
ft,16,802.3ad-4NICs-layer2,274.10
ft,16,802.3ad-4NICs-layer2,274.37
ft,16,802.3ad-4NICs-layer2,272.38
ft,16,802.3ad-4NICs-layer2,267.39
ft,16,802.3ad-4NICs-layer2,267.93
ft,16,802.3ad-4NICs-layer2,277.18
ft,16,802.3ad-4NICs-layer2,275.97
ft,16,802.3ad-4NICs-layer2,270.04
ft,16,802.3ad-4NICs-layer2,275.56
ft,16,802.3ad-4NICs-layer2,269.27
ft,16,802.3ad-4NICs-layer2,274.27
ft,16,802.3ad-4NICs-layer2,269.24
ft,16,802.3ad-4NICs-layer2,268.63
ft,16,802.3ad-4NICs-layer2,274.49
ft,16,802.3ad-4NICs-layer2,267.23
ft,16,802.3ad-4NICs-layer2,267.72
ft,16,802.3ad-4NICs-layer2,270.96
ft,16,802.3ad-4NICs-layer2,269.72
ft,16,802.3ad-4NICs-layer2,269.64
ft,16,802.3ad-4NICs-layer2,275.16
